id,product_id,sku,product_name,almacen_id,proveedor_id,tipo_movimiento_id,fecha,cantidad,costo_unitario,costo_total,stock_anterior,stock_resultante,documento,observaciones
36598,30,5GN30,REEBOK QUESTION MID IVERSON,ALM002,,SALIDA_VENTA,2023-12-14,3.0,99.08,297.23,1225.0,1222.0,ORDEN-59214,Venta orden #59214
36599,46,7NQ22,NIKE AIR MAX 90 INFRARED,ALM001,,SALIDA_VENTA,2023-12-14,5.0,92.32,461.58,1048.0,1043.0,ORDEN-59214,Venta orden #59214
36600,52,8NN54,ADIDAS ALPHABOOST V1 CORE,ALM001,,SALIDA_VENTA,2023-12-14,4.0,107.93,431.74,580.0,576.0,ORDEN-59214,Venta orden #59214
36601,62,TAG2,ADIDAS DAME 8 EXTPLY,ALM001,,SALIDA_VENTA,2023-12-14,5.0,75.34,376.71,1076.0,1071.0,ORDEN-59214,Venta orden #59214
36602,37,6GH85,ADIDAS ZX 2K BOOST GRIS,ALM001,,SALIDA_VENTA,2023-12-14,3.0,73.69,221.06,6.0,3.0,ORDEN-169818,Venta orden #169818
36603,43,7BS71,VANS SK8-HI MTE WATERPROOF,ALM003,,SALIDA_VENTA,2023-12-14,3.0,96.44,289.33,360.0,357.0,ORDEN-169818,Venta orden #169818
36604,56,9GQ28,NIKE ZOOM FREAK 3 GIANNIS,ALM003,,SALIDA_VENTA,2023-12-14,2.0,86.78,173.57,1076.0,1074.0,ORDEN-169818,Venta orden #169818
36605,5,1TB10,PUMA RS-X SNEAKERS AZUL,ALM002,,SALIDA_VENTA,2023-12-14,3.0,91.54,274.63,371.0,368.0,ORDEN-50365,Venta orden #50365
36606,12,2TK59,ADIDAS STAN SMITH VERDE,ALM001,,SALIDA_VENTA,2023-12-14,2.0,76.45,152.89,1131.0,1129.0,ORDEN-50365,Venta orden #50365
36607,50,8DO33,REEBOK INSTAPUMP FURY OG,ALM003,,SALIDA_VENTA,2023-12-14,1.0,119.8,119.8,527.0,526.0,ORDEN-50365,Venta orden #50365
36608,51,8LG34,NIKE AIR MAX 97 SILVER BULLET,ALM003,,SALIDA_VENTA,2023-12-14,3.0,96.28,288.85,1277.0,1274.0,ORDEN-50365,Venta orden #50365
36609,14,3ET67,CONVERSE ONE STAR PRO BLANCO,ALM001,,SALIDA_VENTA,2023-12-14,5.0,117.24,586.2,1277.0,1272.0,ORDEN-1576,Venta orden #1576
36610,15,3JK76,PUMA CALI SPORT MIX ROSA,ALM001,,SALIDA_VENTA,2023-12-14,2.0,100.25,200.5,182.0,180.0,ORDEN-1576,Venta orden #1576
36611,45,7NM98,PUMA RALPH SAMPSON LO RETRO,ALM003,,SALIDA_VENTA,2023-12-14,2.0,85.55,171.1,502.0,500.0,ORDEN-1576,Venta orden #1576
36612,1,0RT28,NIKE AIR MAX 270 NEGRO,ALM002,,SALIDA_VENTA,2023-12-14,2.0,115.73,231.46,1171.0,1169.0,ORDEN-37367,Venta orden #37367
36613,18,3RE23,NEW BALANCE 574 CORE NAVY,ALM001,,SALIDA_VENTA,2023-12-14,3.0,75.77,227.32,1016.0,1013.0,ORDEN-37367,Venta orden #37367
36614,30,5GN30,REEBOK QUESTION MID IVERSON,ALM002,,SALIDA_VENTA,2023-12-14,4.0,80.39,321.58,1222.0,1218.0,ORDEN-37367,Venta orden #37367
36615,46,7NQ22,NIKE AIR MAX 90 INFRARED,ALM001,,SALIDA_VENTA,2023-12-14,4.0,115.64,462.58,1043.0,1039.0,ORDEN-37367,Venta orden #37367
36616,53,8TF72,VANS COMFYCUSH ERA TRUE WHITE,ALM002,,SALIDA_VENTA,2023-12-14,2.0,80.44,160.87,475.0,473.0,ORDEN-37367,Venta orden #37367
36617,19,3TU20,JORDAN 4 RETRO SE BLANCO,ALM003,,SALIDA_VENTA,2023-12-14,2.0,89.35,178.7,716.0,714.0,ORDEN-158596,Venta orden #158596
36618,53,8TF72,VANS COMFYCUSH ERA TRUE WHITE,ALM003,,SALIDA_VENTA,2023-12-14,1.0,73.97,73.97,383.0,382.0,ORDEN-158596,Venta orden #158596
36619,21,3YB32,NIKE BLAZER MID '77 VINTAGE,ALM001,,SALIDA_VENTA,2023-12-14,5.0,86.21,431.07,98.0,93.0,ORDEN-32811,Venta orden #32811
36620,24,4KL66,CONVERSE RUN STAR HIKE NEGRO,ALM003,,SALIDA_VENTA,2023-12-14,1.0,69.88,69.88,169.0,168.0,ORDEN-32811,Venta orden #32811
36621,26,4QI22,NIKE DUNK LOW RETRO PANDA,ALM003,,SALIDA_VENTA,2023-12-14,4.0,77.6,310.42,421.0,417.0,ORDEN-32811,Venta orden #32811
36622,43,7BS71,VANS SK8-HI MTE WATERPROOF,ALM002,,SALIDA_VENTA,2023-12-14,1.0,97.0,97.0,226.0,225.0,ORDEN-32811,Venta orden #32811
36623,31,5IF41,NIKE CORTEZ BASIC BLANCO,ALM002,,SALIDA_VENTA,2023-12-14,4.0,83.85,335.4,1257.0,1253.0,ORDEN-97780,Venta orden #97780
36624,54,8UF78,CONVERSE CT ALL STAR HI OPTICAL,ALM001,,SALIDA_VENTA,2023-12-14,3.0,102.64,307.93,933.0,930.0,ORDEN-97780,Venta orden #97780
36625,58,9OL25,NEW BALANCE FUELCELL TC ELITE,ALM001,,SALIDA_VENTA,2023-12-14,3.0,67.25,201.74,1046.0,1043.0,ORDEN-97780,Venta orden #97780
36626,43,7BS71,VANS SK8-HI MTE WATERPROOF,ALM002,,SALIDA_VENTA,2023-12-14,4.0,98.2,392.78,225.0,221.0,ORDEN-122533,Venta orden #122533
36627,46,7NQ22,NIKE AIR MAX 90 INFRARED,ALM001,,SALIDA_VENTA,2023-12-14,5.0,71.05,355.23,1039.0,1034.0,ORDEN-122533,Venta orden #122533
36628,6,2CF67,NEW BALANCE 990V5 GRIS,ALM003,,SALIDA_VENTA,2023-12-14,1.0,84.8,84.8,1188.0,1187.0,ORDEN-62230,Venta orden #62230
36629,29,5GF68,JORDAN 11 RETRO LOW BRED,ALM003,,SALIDA_VENTA,2023-12-14,2.0,97.94,195.89,222.0,220.0,ORDEN-62230,Venta orden #62230
36630,5,1TB10,PUMA RS-X SNEAKERS AZUL,ALM002,,SALIDA_VENTA,2023-12-14,3.0,74.66,223.99,368.0,365.0,ORDEN-115033,Venta orden #115033
36631,24,4KL66,CONVERSE RUN STAR HIKE NEGRO,ALM003,,SALIDA_VENTA,2023-12-14,5.0,89.69,448.47,168.0,163.0,ORDEN-115033,Venta orden #115033
36632,33,5TU10,VANS SLIP-ON PRO CHECKER,ALM002,,SALIDA_VENTA,2023-12-14,2.0,96.83,193.67,574.0,572.0,ORDEN-115033,Venta orden #115033
36633,56,9GQ28,NIKE ZOOM FREAK 3 GIANNIS,ALM001,,SALIDA_VENTA,2023-12-14,5.0,109.69,548.43,1401.0,1396.0,ORDEN-115033,Venta orden #115033
36634,29,5GF68,JORDAN 11 RETRO LOW BRED,ALM002,,SALIDA_VENTA,2023-12-14,4.0,87.44,349.78,1015.0,1011.0,ORDEN-196321,Venta orden #196321
36635,48,7YV41,NEW BALANCE 327 CASABLANCA,ALM003,,SALIDA_VENTA,2023-12-14,4.0,73.03,292.1,182.0,178.0,ORDEN-196321,Venta orden #196321
36636,50,8DO33,REEBOK INSTAPUMP FURY OG,ALM002,,SALIDA_VENTA,2023-12-14,1.0,103.83,103.83,225.0,224.0,ORDEN-196321,Venta orden #196321
36637,56,9GQ28,NIKE ZOOM FREAK 3 GIANNIS,ALM003,,SALIDA_VENTA,2023-12-14,2.0,111.82,223.63,1074.0,1072.0,ORDEN-196321,Venta orden #196321
36638,18,3RE23,NEW BALANCE 574 CORE NAVY,ALM003,,SALIDA_VENTA,2023-12-14,2.0,70.81,141.62,65.0,63.0,ORDEN-109255,Venta orden #109255
36639,57,9OK21,ADIDAS X SPEEDFLOW.1 FG,ALM001,PROV006,ENTRADA_COMPRA,2023-11-30,100.0,87.71,8771.4,2.0,102.0,COMP-036639,Reabastecimiento de ADIDAS X SPEEDFLOW.1 FG
36640,57,9OK21,ADIDAS X SPEEDFLOW.1 FG,ALM001,,SALIDA_VENTA,2023-12-14,4.0,87.71,350.86,102.0,98.0,ORDEN-109255,Venta orden #109255
36641,6,2CF67,NEW BALANCE 990V5 GRIS,ALM002,,SALIDA_VENTA,2023-12-14,3.0,68.76,206.28,560.0,557.0,ORDEN-14667,Venta orden #14667
36642,19,3TU20,JORDAN 4 RETRO SE BLANCO,ALM003,,SALIDA_VENTA,2023-12-14,3.0,116.81,350.42,714.0,711.0,ORDEN-14667,Venta orden #14667
36643,47,7TY55,ADIDAS CONTINENTAL 80 PRIDE,ALM002,,SALIDA_VENTA,2023-12-14,1.0,100.35,100.35,1326.0,1325.0,ORDEN-14667,Venta orden #14667
36644,49,8BC37,JORDAN 5 RETRO STEALTH,ALM003,,SALIDA_VENTA,2023-12-14,4.0,111.76,447.02,1393.0,1389.0,ORDEN-14667,Venta orden #14667
36645,5,1TB10,PUMA RS-X SNEAKERS AZUL,ALM001,,SALIDA_VENTA,2023-12-14,1.0,68.82,68.82,124.0,123.0,ORDEN-154342,Venta orden #154342
36646,13,2WE71,VANS AUTHENTIC CANVAS AZUL,ALM002,,SALIDA_VENTA,2023-12-14,1.0,94.31,94.31,579.0,578.0,ORDEN-154342,Venta orden #154342
36647,14,3ET67,CONVERSE ONE STAR PRO BLANCO,ALM002,,SALIDA_VENTA,2023-12-14,5.0,113.39,566.94,1248.0,1243.0,ORDEN-154342,Venta orden #154342
36648,25,4PJ19,PUMA SUEDE CLASSIC XXI ROJO,ALM002,,SALIDA_VENTA,2023-12-14,2.0,100.85,201.7,1271.0,1269.0,ORDEN-154342,Venta orden #154342
36649,23,4HJ92,VANS ERA CLASSIC NEGRO,ALM003,,SALIDA_VENTA,2023-12-14,4.0,101.32,405.26,469.0,465.0,ORDEN-43605,Venta orden #43605
36650,33,5TU10,VANS SLIP-ON PRO CHECKER,ALM001,,SALIDA_VENTA,2023-12-14,4.0,111.35,445.42,601.0,597.0,ORDEN-43605,Venta orden #43605
36651,40,6UB33,REEBOK CLUB C 85 VINTAGE,ALM002,,SALIDA_VENTA,2023-12-14,5.0,94.2,471.0,1202.0,1197.0,ORDEN-43605,Venta orden #43605
36652,45,7NM98,PUMA RALPH SAMPSON LO RETRO,ALM002,,SALIDA_VENTA,2023-12-14,5.0,70.07,350.37,617.0,612.0,ORDEN-43605,Venta orden #43605
36653,18,3RE23,NEW BALANCE 574 CORE NAVY,ALM002,,SALIDA_VENTA,2023-12-14,4.0,111.7,446.78,884.0,880.0,ORDEN-148293,Venta orden #148293
36654,36,6BC45,NIKE SB DUNK HIGH PRO,ALM002,,SALIDA_VENTA,2023-12-14,3.0,101.37,304.11,827.0,824.0,ORDEN-148293,Venta orden #148293
36655,16,3JK90,NIKE REACT ELEMENT 55 GRIS,ALM001,,SALIDA_VENTA,2023-12-14,5.0,94.15,470.76,330.0,325.0,ORDEN-131464,Venta orden #131464
36656,50,8DO33,REEBOK INSTAPUMP FURY OG,ALM001,,SALIDA_VENTA,2023-12-14,1.0,70.21,70.21,1061.0,1060.0,ORDEN-131464,Venta orden #131464
36657,63,TAG3,VANS MTE-1 HI GORE-TEX,ALM001,,SALIDA_VENTA,2023-12-14,5.0,118.32,591.6,68.0,63.0,ORDEN-131464,Venta orden #131464
36658,8,2JD90,REEBOK CLASSIC LEATHER BLANCO,ALM001,,SALIDA_VENTA,2023-12-14,3.0,75.85,227.54,206.0,203.0,ORDEN-86409,Venta orden #86409
36659,10,2LM04,DR. MARTENS 1460 ORIGINAL NEGRO,ALM003,,SALIDA_VENTA,2023-12-14,3.0,80.1,240.3,1319.0,1316.0,ORDEN-86409,Venta orden #86409
36660,51,8LG34,NIKE AIR MAX 97 SILVER BULLET,ALM001,,SALIDA_VENTA,2023-12-14,3.0,117.84,353.52,947.0,944.0,ORDEN-86409,Venta orden #86409
36661,7,2JD29,JORDAN 1 RETRO HIGH OG ROJO,ALM001,,SALIDA_VENTA,2023-12-14,3.0,103.81,311.42,655.0,652.0,ORDEN-145310,Venta orden #145310
36662,13,2WE71,VANS AUTHENTIC CANVAS AZUL,ALM002,,SALIDA_VENTA,2023-12-14,3.0,78.74,236.23,578.0,575.0,ORDEN-145310,Venta orden #145310
36663,26,4QI22,NIKE DUNK LOW RETRO PANDA,ALM001,,SALIDA_VENTA,2023-12-14,4.0,96.74,386.98,242.0,238.0,ORDEN-145310,Venta orden #145310
36664,44,7BS72,CONVERSE PRO LEATHER OX,ALM002,,SALIDA_VENTA,2023-12-14,1.0,101.84,101.84,938.0,937.0,ORDEN-145310,Venta orden #145310
36665,50,8DO33,REEBOK INSTAPUMP FURY OG,ALM002,,SALIDA_VENTA,2023-12-14,5.0,73.32,366.6,224.0,219.0,ORDEN-145310,Venta orden #145310
36666,45,7NM98,PUMA RALPH SAMPSON LO RETRO,ALM003,,SALIDA_VENTA,2023-12-14,2.0,95.38,190.75,500.0,498.0,ORDEN-101681,Venta orden #101681
36667,54,8UF78,CONVERSE CT ALL STAR HI OPTICAL,ALM003,,SALIDA_VENTA,2023-12-14,1.0,92.33,92.33,50.0,49.0,ORDEN-101681,Venta orden #101681
36668,57,9OK21,ADIDAS X SPEEDFLOW.1 FG,ALM002,,SALIDA_VENTA,2023-12-14,1.0,98.61,98.61,7.0,6.0,ORDEN-101681,Venta orden #101681
36669,19,3TU20,JORDAN 4 RETRO SE BLANCO,ALM002,,SALIDA_VENTA,2023-12-14,1.0,111.07,111.07,672.0,671.0,ORDEN-138760,Venta orden #138760
36670,21,3YB32,NIKE BLAZER MID '77 VINTAGE,ALM002,,SALIDA_VENTA,2023-12-14,1.0,111.7,111.7,395.0,394.0,ORDEN-138760,Venta orden #138760
36671,42,6VC22,ADIDAS YEEZY BOOST 350 V2,ALM001,,SALIDA_VENTA,2023-12-14,2.0,73.75,147.5,1024.0,1022.0,ORDEN-138760,Venta orden #138760
36672,32,5TJ23,ADIDAS FORUM LOW CLEAN,ALM001,,SALIDA_VENTA,2023-12-14,2.0,100.94,201.89,63.0,61.0,ORDEN-161770,Venta orden #161770
36673,54,8UF78,CONVERSE CT ALL STAR HI OPTICAL,ALM003,,SALIDA_VENTA,2023-12-14,4.0,66.95,267.82,49.0,45.0,ORDEN-161770,Venta orden #161770
36674,59,XS56,JORDAN WHY NOT ZER0.5 RUSS,ALM002,,SALIDA_VENTA,2023-12-14,1.0,77.5,77.5,64.0,63.0,ORDEN-161770,Venta orden #161770
36675,9,2JV62,TIMBERLAND 6-INCH PREMIUM BOOT CAMEL,ALM001,,SALIDA_VENTA,2023-12-14,4.0,105.8,423.22,157.0,153.0,ORDEN-118085,Venta orden #118085
36676,11,2RW93,NIKE AIR FORCE 1 '07 BLANCO,ALM002,,SALIDA_VENTA,2023-12-14,2.0,119.13,238.26,244.0,242.0,ORDEN-118085,Venta orden #118085
36677,47,7TY55,ADIDAS CONTINENTAL 80 PRIDE,ALM001,,SALIDA_VENTA,2023-12-14,3.0,96.88,290.65,1124.0,1121.0,ORDEN-118085,Venta orden #118085
36678,63,TAG3,VANS MTE-1 HI GORE-TEX,ALM001,,SALIDA_VENTA,2023-12-14,3.0,85.88,257.63,63.0,60.0,ORDEN-118085,Venta orden #118085
36679,7,2JD29,JORDAN 1 RETRO HIGH OG ROJO,ALM002,,SALIDA_VENTA,2023-12-14,3.0,71.83,215.48,205.0,202.0,ORDEN-45992,Venta orden #45992
36680,21,3YB32,NIKE BLAZER MID '77 VINTAGE,ALM002,,SALIDA_VENTA,2023-12-14,2.0,118.78,237.56,394.0,392.0,ORDEN-45992,Venta orden #45992
36681,2,1AB92,ADIDAS ULTRABOOST 22 BLANCO,ALM002,,SALIDA_VENTA,2023-12-14,3.0,101.98,305.93,464.0,461.0,ORDEN-54965,Venta orden #54965
36682,14,3ET67,CONVERSE ONE STAR PRO BLANCO,ALM003,,SALIDA_VENTA,2023-12-14,3.0,97.04,291.11,1036.0,1033.0,ORDEN-54965,Venta orden #54965
36683,28,5GE27,NEW BALANCE 1080 V11 AZUL,ALM002,,SALIDA_VENTA,2023-12-14,3.0,100.16,300.49,93.0,90.0,ORDEN-54965,Venta orden #54965
36684,16,3JK90,NIKE REACT ELEMENT 55 GRIS,ALM003,,SALIDA_VENTA,2023-12-15,3.0,119.81,359.44,80.0,77.0,ORDEN-59465,Venta orden #59465
36685,28,5GE27,NEW BALANCE 1080 V11 AZUL,ALM002,,SALIDA_VENTA,2023-12-15,5.0,110.83,554.13,90.0,85.0,ORDEN-59465,Venta orden #59465
36686,57,9OK21,ADIDAS X SPEEDFLOW.1 FG,ALM002,,SALIDA_VENTA,2023-12-15,3.0,117.35,352.04,6.0,3.0,ORDEN-59465,Venta orden #59465
36687,51,8LG34,NIKE AIR MAX 97 SILVER BULLET,ALM003,,SALIDA_VENTA,2023-12-15,1.0,95.77,95.77,1274.0,1273.0,ORDEN-185433,Venta orden #185433
36688,57,9OK21,ADIDAS X SPEEDFLOW.1 FG,ALM002,,SALIDA_VENTA,2023-12-15,2.0,116.87,233.75,3.0,1.0,ORDEN-185433,Venta orden #185433
36689,12,2TK59,ADIDAS STAN SMITH VERDE,ALM003,,SALIDA_VENTA,2023-12-15,2.0,86.31,172.62,661.0,659.0,ORDEN-141181,Venta orden #141181
36690,18,3RE23,NEW BALANCE 574 CORE NAVY,ALM002,,SALIDA_VENTA,2023-12-15,4.0,69.23,276.91,880.0,876.0,ORDEN-141181,Venta orden #141181
36691,24,4KL66,CONVERSE RUN STAR HIKE NEGRO,ALM003,,SALIDA_VENTA,2023-12-15,5.0,80.4,402.0,163.0,158.0,ORDEN-141181,Venta orden #141181
36692,35,5XY10,PUMA FUTURE Z 1.1 NEYMAR,ALM003,,SALIDA_VENTA,2023-12-15,4.0,77.8,311.18,689.0,685.0,ORDEN-141181,Venta orden #141181
36693,13,2WE71,VANS AUTHENTIC CANVAS AZUL,ALM001,,SALIDA_VENTA,2023-12-15,3.0,84.4,253.21,822.0,819.0,ORDEN-92932,Venta orden #92932
36694,23,4HJ92,VANS ERA CLASSIC NEGRO,ALM003,,SALIDA_VENTA,2023-12-15,1.0,119.83,119.83,465.0,464.0,ORDEN-92932,Venta orden #92932
36695,25,4PJ19,PUMA SUEDE CLASSIC XXI ROJO,ALM003,,SALIDA_VENTA,2023-12-15,4.0,110.19,440.76,17.0,13.0,ORDEN-53144,Venta orden #53144
36696,29,5GF68,JORDAN 11 RETRO LOW BRED,ALM003,,SALIDA_VENTA,2023-12-15,3.0,90.94,272.83,220.0,217.0,ORDEN-53144,Venta orden #53144
36697,35,5XY10,PUMA FUTURE Z 1.1 NEYMAR,ALM003,,SALIDA_VENTA,2023-12-15,1.0,116.0,116.0,685.0,684.0,ORDEN-53144,Venta orden #53144
36698,55,8VS71,PUMA SPEED CAT OG SPARCO,ALM002,,SALIDA_VENTA,2023-12-15,2.0,109.64,219.29,15.0,13.0,ORDEN-53144,Venta orden #53144
36699,58,9OL25,NEW BALANCE FUELCELL TC ELITE,ALM001,,SALIDA_VENTA,2023-12-15,1.0,81.56,81.56,1043.0,1042.0,ORDEN-53144,Venta orden #53144
36700,25,4PJ19,PUMA SUEDE CLASSIC XXI ROJO,ALM003,,SALIDA_VENTA,2023-12-15,1.0,102.66,102.66,13.0,12.0,ORDEN-22855,Venta orden #22855
36701,26,4QI22,NIKE DUNK LOW RETRO PANDA,ALM003,,SALIDA_VENTA,2023-12-15,5.0,96.79,483.96,417.0,412.0,ORDEN-22855,Venta orden #22855
36702,34,5UB78,CONVERSE JACK PURCELL SIGNATURE,ALM002,,SALIDA_VENTA,2023-12-15,2.0,72.29,144.59,828.0,826.0,ORDEN-22855,Venta orden #22855
36703,48,7YV41,NEW BALANCE 327 CASABLANCA,ALM003,,SALIDA_VENTA,2023-12-15,4.0,92.31,369.24,178.0,174.0,ORDEN-22855,Venta orden #22855
36704,63,TAG3,VANS MTE-1 HI GORE-TEX,ALM001,,SALIDA_VENTA,2023-12-15,3.0,94.6,283.81,60.0,57.0,ORDEN-22855,Venta orden #22855
36705,36,6BC45,NIKE SB DUNK HIGH PRO,ALM001,,SALIDA_VENTA,2023-12-15,1.0,100.55,100.55,1046.0,1045.0,ORDEN-65874,Venta orden #65874
36706,62,TAG2,ADIDAS DAME 8 EXTPLY,ALM003,,SALIDA_VENTA,2023-12-15,3.0,73.94,221.81,133.0,130.0,ORDEN-65874,Venta orden #65874
36707,63,TAG3,VANS MTE-1 HI GORE-TEX,ALM002,,SALIDA_VENTA,2023-12-15,2.0,71.29,142.58,66.0,64.0,ORDEN-65874,Venta orden #65874
36708,10,2LM04,DR. MARTENS 1460 ORIGINAL NEGRO,ALM001,,SALIDA_VENTA,2023-12-15,4.0,106.59,426.36,92.0,88.0,ORDEN-129751,Venta orden #129751
36709,12,2TK59,ADIDAS STAN SMITH VERDE,ALM001,,SALIDA_VENTA,2023-12-15,5.0,82.47,412.35,1129.0,1124.0,ORDEN-129751,Venta orden #129751
36710,14,3ET67,CONVERSE ONE STAR PRO BLANCO,ALM002,,SALIDA_VENTA,2023-12-15,2.0,105.03,210.06,1243.0,1241.0,ORDEN-129751,Venta orden #129751
36711,62,TAG2,ADIDAS DAME 8 EXTPLY,ALM003,,SALIDA_VENTA,2023-12-15,4.0,100.49,401.98,130.0,126.0,ORDEN-129751,Venta orden #129751
36712,1,0RT28,NIKE AIR MAX 270 NEGRO,ALM002,,SALIDA_VENTA,2023-12-15,2.0,95.0,190.0,1169.0,1167.0,ORDEN-129751,Venta orden #129751
36713,10,2LM04,DR. MARTENS 1460 ORIGINAL NEGRO,ALM002,,SALIDA_VENTA,2023-12-15,2.0,97.89,195.78,814.0,812.0,ORDEN-154511,Venta orden #154511
36714,27,5BM69,ADIDAS SUPERSTAR FOUNDATION,ALM003,,SALIDA_VENTA,2023-12-15,5.0,90.47,452.34,828.0,823.0,ORDEN-154511,Venta orden #154511
36715,28,5GE27,NEW BALANCE 1080 V11 AZUL,ALM003,,SALIDA_VENTA,2023-12-15,1.0,92.6,92.6,361.0,360.0,ORDEN-154511,Venta orden #154511
36716,31,5IF41,NIKE CORTEZ BASIC BLANCO,ALM002,,SALIDA_VENTA,2023-12-15,5.0,71.3,356.52,1253.0,1248.0,ORDEN-154511,Venta orden #154511
36717,47,7TY55,ADIDAS CONTINENTAL 80 PRIDE,ALM003,,SALIDA_VENTA,2023-12-15,3.0,104.3,312.91,701.0,698.0,ORDEN-154511,Venta orden #154511
36718,8,2JD90,REEBOK CLASSIC LEATHER BLANCO,ALM002,,SALIDA_VENTA,2023-12-15,5.0,92.72,463.59,422.0,417.0,ORDEN-69129,Venta orden #69129
36719,25,4PJ19,PUMA SUEDE CLASSIC XXI ROJO,ALM001,,SALIDA_VENTA,2023-12-15,1.0,99.79,99.79,419.0,418.0,ORDEN-69129,Venta orden #69129
36720,26,4QI22,NIKE DUNK LOW RETRO PANDA,ALM003,,SALIDA_VENTA,2023-12-15,3.0,103.76,311.27,412.0,409.0,ORDEN-69129,Venta orden #69129
36721,57,9OK21,ADIDAS X SPEEDFLOW.1 FG,ALM002,,SALIDA_VENTA,2023-12-15,1.0,102.59,102.59,1.0,0.0,ORDEN-69129,Venta orden #69129
36722,3,1GB82,CONVERSE CHUCK TAYLOR ALL STAR NEGRO,ALM003,,SALIDA_VENTA,2023-12-15,1.0,102.66,102.66,794.0,793.0,ORDEN-28219,Venta orden #28219
36723,6,2CF67,NEW BALANCE 990V5 GRIS,ALM001,,SALIDA_VENTA,2023-12-15,4.0,75.73,302.93,949.0,945.0,ORDEN-28219,Venta orden #28219
36724,8,2JD90,REEBOK CLASSIC LEATHER BLANCO,ALM002,,SALIDA_VENTA,2023-12-15,3.0,84.21,252.63,417.0,414.0,ORDEN-26271,Venta orden #26271
36725,23,4HJ92,VANS ERA CLASSIC NEGRO,ALM001,,SALIDA_VENTA,2023-12-15,3.0,105.32,315.97,1290.0,1287.0,ORDEN-26271,Venta orden #26271
36726,28,5GE27,NEW BALANCE 1080 V11 AZUL,ALM003,,SALIDA_VENTA,2023-12-15,1.0,104.98,104.98,360.0,359.0,ORDEN-26271,Venta orden #26271
36727,34,5UB78,CONVERSE JACK PURCELL SIGNATURE,ALM002,,SALIDA_VENTA,2023-12-15,4.0,88.22,352.87,826.0,822.0,ORDEN-26271,Venta orden #26271
36728,28,5GE27,NEW BALANCE 1080 V11 AZUL,ALM002,,SALIDA_VENTA,2023-12-15,4.0,87.85,351.41,85.0,81.0,ORDEN-185078,Venta orden #185078
36729,34,5UB78,CONVERSE JACK PURCELL SIGNATURE,ALM001,,SALIDA_VENTA,2023-12-15,5.0,117.12,585.6,318.0,313.0,ORDEN-185078,Venta orden #185078
36730,41,6UK81,NIKE PEGASUS 39 RUNNING,ALM001,,SALIDA_VENTA,2023-12-15,1.0,95.57,95.57,204.0,203.0,ORDEN-185078,Venta orden #185078
36731,46,7NQ22,NIKE AIR MAX 90 INFRARED,ALM001,,SALIDA_VENTA,2023-12-15,4.0,79.94,319.75,1034.0,1030.0,ORDEN-185078,Venta orden #185078
36732,55,8VS71,PUMA SPEED CAT OG SPARCO,ALM002,,SALIDA_VENTA,2023-12-15,5.0,103.28,516.39,13.0,8.0,ORDEN-185078,Venta orden #185078
36733,4,1GS46,VANS OLD SKOOL NEGRO/BLANCO,ALM002,,SALIDA_VENTA,2023-12-15,4.0,66.01,264.02,489.0,485.0,ORDEN-154395,Venta orden #154395
36734,27,5BM69,ADIDAS SUPERSTAR FOUNDATION,ALM001,,SALIDA_VENTA,2023-12-15,5.0,114.14,570.69,278.0,273.0,ORDEN-154395,Venta orden #154395
36735,34,5UB78,CONVERSE JACK PURCELL SIGNATURE,ALM002,,SALIDA_VENTA,2023-12-15,3.0,113.06,339.17,822.0,819.0,ORDEN-154395,Venta orden #154395
36736,39,6PM40,JORDAN 3 RETRO OG WHITE CEMENT,ALM003,,SALIDA_VENTA,2023-12-15,3.0,104.98,314.93,54.0,51.0,ORDEN-154395,Venta orden #154395
36737,8,2JD90,REEBOK CLASSIC LEATHER BLANCO,ALM003,,SALIDA_VENTA,2023-12-15,4.0,109.63,438.53,456.0,452.0,ORDEN-66956,Venta orden #66956
36738,61,TAG1,NIKE KYRIE 8 INFINITY,ALM001,,SALIDA_VENTA,2023-12-15,1.0,71.56,71.56,857.0,856.0,ORDEN-66956,Venta orden #66956
36739,12,2TK59,ADIDAS STAN SMITH VERDE,ALM003,,SALIDA_VENTA,2023-12-15,1.0,69.5,69.5,659.0,658.0,ORDEN-186448,Venta orden #186448
36740,46,7NQ22,NIKE AIR MAX 90 INFRARED,ALM002,,SALIDA_VENTA,2023-12-15,1.0,68.09,68.09,998.0,997.0,ORDEN-186448,Venta orden #186448
36741,47,7TY55,ADIDAS CONTINENTAL 80 PRIDE,ALM003,,SALIDA_VENTA,2023-12-15,3.0,70.51,211.52,698.0,695.0,ORDEN-196813,Venta orden #196813
36742,64,2EW02,CONVERSE WEAPON CX MID,ALM001,,SALIDA_VENTA,2023-12-15,3.0,107.05,321.14,921.0,918.0,ORDEN-196813,Venta orden #196813
36743,24,4KL66,CONVERSE RUN STAR HIKE NEGRO,ALM003,,SALIDA_VENTA,2023-12-15,3.0,73.88,221.65,158.0,155.0,ORDEN-152227,Venta orden #152227
36744,28,5GE27,NEW BALANCE 1080 V11 AZUL,ALM002,,SALIDA_VENTA,2023-12-15,5.0,101.5,507.48,81.0,76.0,ORDEN-152227,Venta orden #152227
36745,58,9OL25,NEW BALANCE FUELCELL TC ELITE,ALM002,,SALIDA_VENTA,2023-12-15,3.0,77.12,231.37,456.0,453.0,ORDEN-152227,Venta orden #152227
