ID_Compra,Producto_ID,SKU,Nombre_Producto,Proveedor,Fecha_Compra,Cantidad_Comprada,Precio_Unitario_USD,Total_Compra_USD,Stock_Acumulado,Costo_Promedio_USD,Tipo_Compra
353,26,4QI22,Botas Fashion Urbanas Mujer,Hilasal (Hilandería de Centro América),2023-12-06,115,11.880894996000004,1366.3029245400005,796,11.880894996000004,Reposición
354,41,6UK81,Zapatillas Tenis Clásicas Blancas,Almacenes Siman,2023-12-07,116,12.4232836806,1441.1009069496001,753,12.4232836806,Reposición
355,25,4PJ19,Zapatos Mocasín Elegantes Sin Cordón,Diana Comercial,2023-12-08,126,14.717673909900002,1854.4269126474003,804,14.717673909900002,Reposición
356,50,8DO33,Botas Chelsea Casual Premium,Hilasal (Hilandería de Centro América),2023-12-08,117,13.960051620300005,1633.3260395751006,789,13.960051620300005,Reposición
357,18,3RE23,Botas Motociclista Protección Total,Hilasal (Hilandería de Centro América),2023-12-14,116,11.063007297,1283.3088464520001,832,11.063007297,Reposición
358,47,7TY55,Zapatillas Walking Confort Plus,Adoc S.A. de C.V.,2023-12-14,132,10.6583681196,1406.9045917872002,793,10.6583681196,Reposición
359,29,5GF68,Calzado Fútbol Tacos Profesionales,Mundo de Calzado,2023-12-14,128,10.159026156,1300.355347968,830,10.159026156,Reposición
360,32,5TJ23,Zapatos Oxford Piel Ejecutivos,Hilasal (Hilandería de Centro América),2023-12-16,116,11.966988438,1388.1706588079999,757,11.966988438,Reposición
361,38,6LJ54,Botas de Trabajo Industrial Reforzadas,Calzado Prada El Salvador,2023-12-16,130,11.5408259001,1500.307367013,805,11.5408259001,Reposición
362,60,WLCH1,Zapatillas Tenis Premium Leather,Calzado Prada El Salvador,2023-12-18,122,16.116692342400004,1966.2364657728006,804,16.116692342400004,Reposición
363,21,3YB32,Sandalias Plataforma Mujer Elegantes,Almacenes Siman,2023-12-19,123,7.636488305400001,939.2880615642001,765,7.636488305400001,Reposición
364,62,TAG2,Botas Lluvia Impermeables Pro,Almacenes Siman,2023-12-19,120,13.701771294300002,1644.2125553160004,770,13.701771294300002,Reposición
365,4,1GS46,Zapatillas Tenis Premium Leather,Payless ShoeSource El Salvador,2023-12-20,111,11.6699660631,1295.3662330041,774,11.6699660631,Reposición
366,39,6PM40,Tacones Plataforma Fiesta Mujer,Hilasal (Hilandería de Centro América),2023-12-20,108,8.682523625699998,937.7125515755998,821,8.682523625699998,Reposición
367,43,7BS71,Zapatos Derby Clásicos Oficina,Almacenes Siman,2023-12-22,107,11.2825455741,1207.2323764287,741,11.2825455741,Reposición
368,51,8LG34,Botas Militares Tácticas Combat,Payless ShoeSource El Salvador,2023-12-22,128,10.890820413,1394.025012864,777,10.890820413,Reposición
369,46,7NQ22,Zapatos Piel Charol Eventos Formales,Adoc S.A. de C.V.,2023-12-23,109,13.473623673000004,1468.6249803570004,770,13.473623673000004,Reposición
370,6,2CF67,Botas Lluvia Impermeables Pro,Calzado Lexus,2023-12-23,124,12.384541631700008,1535.683162330801,747,12.384541631700008,Reposición
371,45,7NM98,Sandalias Slides Confort Unisex,Calzado Prada El Salvador,2023-12-24,123,6.8272099506,839.7468239238001,856,6.8272099506,Reposición
372,22,4HC51,Zapatillas Running Trail Mountain,Diana Comercial,2023-12-24,118,12.771962120700001,1507.0915302426001,816,12.771962120700001,Reposición
373,54,8UF78,Zapatillas Casual Urbanas Confort,Calzado Lexus,2023-12-24,138,10.757375577900005,1484.5178297502007,839,10.757375577900005,Reposición
374,61,TAG1,Botas Invierno Térmicas Impermeables,Payless ShoeSource El Salvador,2023-12-25,124,14.666017844699999,1818.5862127428,797,14.666017844699999,Reposición
375,7,2JD29,Calzado Natación Acuático Grip,Payless ShoeSource El Salvador,2023-12-26,126,9.345443129100001,1177.5258342666002,765,9.345443129100001,Reposición
376,24,4KL66,Botas Senderismo Trail Explorer,Diana Comercial,2023-12-30,133,15.2170158735,2023.8631111754999,817,15.2170158735,Reposición
377,49,8BC37,Zapatillas Basketball High Top,Payless ShoeSource El Salvador,2023-12-31,133,8.308017153,1104.966281349,823,8.308017153,Reposición
378,27,5BM69,Zapatillas Deportivas Running Pro,Calzado Prada El Salvador,2024-01-02,117,10.0686280419,1178.0294809023,816,10.0686280419,Reposición
379,33,5TU10,Sandalias Sport Outdoor Trekking,Diana Comercial,2024-01-03,108,7.5116528145000006,811.258503966,805,7.5116528145000006,Reposición
380,34,5UB78,Zapatillas Skate Urban Style,Hilasal (Hilandería de Centro América),2024-01-06,132,10.8994297572,1438.7247279504,907,10.8994297572,Reposición
381,19,3TU20,Zapatos Oxford Mujer Profesionales,Hilasal (Hilandería de Centro América),2024-01-09,134,12.6342126135,1692.9844902090001,961,12.6342126135,Reposición
382,36,6BC45,Sandalias Playa Niños Coloridas,Mundo de Calzado,2024-01-11,129,5.208653241,671.916268089,813,5.208653241,Reposición
383,13,2WE71,Tacones Stiletto Mujer Elegantes,Diana Comercial,2024-01-13,111,8.7643123956,972.8386759115999,789,8.7643123956,Reposición
384,23,4HJ92,Zapatos Salón Tacón Medio Oficina,Calzado Lexus,2024-01-16,112,11.2567175415,1260.7523646480001,891,11.2567175415,Reposición
385,30,5GN30,Botas Montaña Hiking Adventure,Payless ShoeSource El Salvador,2024-01-18,125,10.2795569748,1284.94462185,813,10.2795569748,Reposición
386,58,9OL25,Botas Trabajo Punta Acero Seguridad,Hilasal (Hilandería de Centro América),2024-01-19,134,11.4633418023,1536.0878015082,793,11.4633418023,Reposición
387,64,2EW02,Calzado Boxing Botín Competencia,Hilasal (Hilandería de Centro América),2024-01-20,110,7.963643385000003,876.0007723500003,869,7.963643385000003,Reposición
388,17,3LV37,Zapatillas Running Ligeras Performance,Mundo de Calzado,2024-01-21,124,10.5077045961,1302.9553699164,814,10.5077045961,Reposición
389,1,0RT28,Sandalias Deportivas Acuáticas,Hilasal (Hilandería de Centro América),2024-01-23,128,6.2288605287,797.2941476736,957,6.2288605287,Reposición
390,14,3ET67,Zapatos Loafer Borlas Ejecutivos,Adoc S.A. de C.V.,2024-01-27,115,13.318655477400002,1531.6453799010003,937,13.318655477400002,Reposición
391,2,1AB92,Botas Trabajo Punta Acero Seguridad,Diana Comercial,2024-01-29,131,10.9037344293,1428.3892102383,919,10.9037344293,Reposición
392,10,2LM04,Botas Casual Chukka Ante,Almacenes Siman,2024-01-29,119,12.393150975900001,1474.7849661321002,916,12.393150975900001,Reposición
393,20,3UK92,Zapatillas Casual Canvas Juveniles,Calzado Lexus,2024-02-02,107,9.465973947900004,1012.8592124253004,923,9.465973947900004,Reposición
394,16,3JK90,Calzado Golf Waterproof Premium,Mundo de Calzado,2024-02-04,110,10.877906396700002,1196.5697036370002,882,10.877906396700002,Reposición
395,44,7BS72,Zapatillas Training CrossFit Elite,Almacenes Siman,2024-02-05,114,12.858055562700002,1465.8183341478002,916,12.858055562700002,Reposición
396,26,4QI22,Botas Fashion Urbanas Mujer,Payless ShoeSource El Salvador,2024-02-05,117,11.433209097599999,1337.6854644192,913,11.433209097599999,Reposición
397,57,9OK21,Sandalias Deportivas Acuáticas,Diana Comercial,2024-02-06,136,7.4341687166999995,1011.0469454711999,948,7.4341687166999995,Reposición
398,41,6UK81,Zapatillas Tenis Clásicas Blancas,Calzado Prada El Salvador,2024-02-07,126,11.786192209800001,1485.0602184348002,879,11.786192209800001,Reposición
399,15,3JK76,Sandalias Cuero Artesanales Premium,Payless ShoeSource El Salvador,2024-02-07,111,7.287809865300001,808.9468950483001,838,7.287809865300001,Reposición
400,37,6GH85,Calzado Ciclismo Clips Performance,Mundo de Calzado,2024-02-09,133,9.577895422500001,1273.8600911925002,962,9.577895422500001,Reposición
401,28,5GE27,Sandalias Playa Flip-Flop Confort,Adoc S.A. de C.V.,2024-02-10,129,6.939131425199999,895.1479538507999,886,6.939131425199999,Reposición
402,8,2JD90,Calzado Boxing Botín Competencia,Calzado Lexus,2024-02-10,123,8.8202731329,1084.8935953467,919,8.8202731329,Reposición
403,35,5XY10,Zapatos Tipo Brogue Premium Cuero,Diana Comercial,2024-02-10,107,17.042196843900008,1823.5150622973008,889,17.042196843900008,Reposición
404,56,9GQ28,Zapatos Monk Strap Doble Hebilla,Payless ShoeSource El Salvador,2024-02-11,129,15.049133661600003,1941.3382423464004,970,15.049133661600003,Reposición
405,53,8TF72,Zapatos Penny Loafer Clásicos,Almacenes Siman,2024-02-13,132,13.9643562924,1843.2950305968,912,13.9643562924,Reposición
406,9,2JV62,Sandalias Ortopédicas Soporte Arco,Calzado Lexus,2024-02-14,128,7.115622981300001,910.7997416064002,982,7.115622981300001,Reposición
407,48,7YV41,Calzado Tenis Clay Court Especial,Calzado Lexus,2024-02-14,110,11.807715570300001,1298.8487127330002,907,11.807715570300001,Reposición
408,3,1GB82,Calzado Gym Training Multisport,Payless ShoeSource El Salvador,2024-02-17,113,11.7173174562,1324.0568725506,912,11.7173174562,Reposición
409,29,5GF68,Calzado Fútbol Tacos Profesionales,Diana Comercial,2024-02-18,128,10.2279009096,1309.1713164288,958,10.2279009096,Reposición
410,5,1TB10,Botas Invierno Térmicas Impermeables,Almacenes Siman,2024-02-18,133,11.222280164700003,1492.5632619051003,892,11.222280164700003,Reposición
411,52,8NN54,Botas Vaqueras Western Clásicas,Almacenes Siman,2024-02-18,129,12.057386552099999,1555.4028652209,920,12.057386552099999,Reposición
412,63,TAG3,Calzado Natación Acuático Grip,Adoc S.A. de C.V.,2024-02-19,121,8.574906823200001,1037.5637256072,928,8.574906823200001,Reposición
413,11,2RW93,Zapatillas Slip-On Casual Relax,Adoc S.A. de C.V.,2024-02-20,129,9.1517328846,1180.5735421134,940,9.1517328846,Reposición
414,55,8VS71,Zapatillas Lifestyle Urban Street,Calzado Lexus,2024-02-20,125,9.435841243200004,1179.4801554000005,976,9.435841243200004,Reposición
415,4,1GS46,Zapatillas Tenis Premium Leather,Calzado Lexus,2024-02-21,122,12.332885566500003,1504.6120391130005,896,12.332885566500003,Reposición
416,12,2TK59,Sandalias Gladiador Fashion Mujer,Payless ShoeSource El Salvador,2024-02-22,128,7.033834211400002,900.3307790592003,887,7.033834211400002,Reposición
417,59,XS56,Calzado Gym Training Multisport,Payless ShoeSource El Salvador,2024-02-22,106,11.278240902,1195.493535612,880,11.278240902,Reposición
418,7,2JD29,Calzado Natación Acuático Grip,Payless ShoeSource El Salvador,2024-02-25,121,8.363977890300005,1012.0413247263006,886,8.363977890300005,Reposición
419,22,4HC51,Zapatillas Running Trail Mountain,Hilasal (Hilandería de Centro América),2024-02-25,124,12.840836874300004,1592.2637724132005,940,12.840836874300004,Reposición
420,51,8LG34,Botas Militares Tácticas Combat,Almacenes Siman,2024-02-25,119,10.9639998387,1304.7159808053,896,10.9639998387,Reposición
421,31,5IF41,Sandalias Tipo Huarache Tradicionales,Diana Comercial,2024-02-26,115,7.089794948700002,815.3264191005002,895,7.089794948700002,Reposición
422,42,6VC22,Sandalias Casual Verano Acolchadas,Calzado Prada El Salvador,2024-02-26,120,7.059662244000001,847.1594692800002,904,7.059662244000001,Reposición
423,43,7BS71,Zapatos Derby Clásicos Oficina,Calzado Prada El Salvador,2024-02-27,129,12.0918239289,1559.8452868281001,870,12.0918239289,Reposición
424,62,TAG2,Botas Lluvia Impermeables Pro,Calzado Lexus,2024-02-28,123,13.598459163900005,1672.6104771597006,893,13.598459163900005,Reposición
425,25,4PJ19,Zapatos Mocasín Elegantes Sin Cordón,Almacenes Siman,2024-02-28,125,13.3229601495,1665.3700186875,929,13.3229601495,Reposición
426,60,WLCH1,Zapatillas Tenis Premium Leather,Calzado Lexus,2024-02-28,122,14.377604814000003,1754.0677873080003,926,14.377604814000003,Reposición
427,45,7NM98,Sandalias Slides Confort Unisex,Hilasal (Hilandería de Centro América),2024-03-01,129,7.490129454000001,966.2266995660001,985,7.490129454000001,Reposición
428,21,3YB32,Sandalias Plataforma Mujer Elegantes,Calzado Lexus,2024-03-01,123,8.708351658300003,1071.1272539709005,888,8.708351658300003,Reposición
429,50,8DO33,Botas Chelsea Casual Premium,Almacenes Siman,2024-03-02,114,12.883883595300002,1468.7627298642003,903,12.883883595300002,Reposición
430,40,6UB33,Calzado Volleyball Indoor Pro,Hilasal (Hilandería de Centro América),2024-03-02,124,11.992816470600001,1487.1092423544,977,11.992816470600001,Reposición
431,46,7NQ22,Zapatos Piel Charol Eventos Formales,Payless ShoeSource El Salvador,2024-03-06,122,12.1133472894,1477.8283693068,892,12.1133472894,Reposición
432,38,6LJ54,Botas de Trabajo Industrial Reforzadas,Mundo de Calzado,2024-03-06,130,10.3699550889,1348.094161557,935,10.3699550889,Reposición
433,49,8BC37,Zapatillas Basketball High Top,Diana Comercial,2024-03-08,123,8.992460016900003,1106.0725820787004,946,8.992460016900003,Reposición
434,47,7TY55,Zapatillas Walking Confort Plus,Hilasal (Hilandería de Centro América),2024-03-09,123,10.6497587754,1309.9203293742,916,10.6497587754,Reposición
435,18,3RE23,Botas Motociclista Protección Total,Calzado Prada El Salvador,2024-03-10,127,11.786192209800001,1496.8464106446002,959,11.786192209800001,Reposición
436,33,5TU10,Sandalias Sport Outdoor Trekking,Adoc S.A. de C.V.,2024-03-10,113,7.752714452100003,876.0567330873004,918,7.752714452100003,Reposición
437,61,TAG1,Botas Invierno Térmicas Impermeables,Payless ShoeSource El Salvador,2024-03-12,112,13.774950720000007,1542.7944806400008,909,13.774950720000007,Reposición
438,54,8UF78,Zapatillas Casual Urbanas Confort,Adoc S.A. de C.V.,2024-03-13,117,12.638517285600003,1478.7065224152002,956,12.638517285600003,Reposición
439,32,5TJ23,Zapatos Oxford Piel Ejecutivos,Mundo de Calzado,2024-03-14,117,12.3759322875,1447.9840776375,874,12.3759322875,Reposición
440,13,2WE71,Tacones Stiletto Mujer Elegantes,Calzado Prada El Salvador,2024-03-14,115,8.3898059229,964.8276811335,904,8.3898059229,Reposición
441,39,6PM40,Tacones Plataforma Fiesta Mujer,Almacenes Siman,2024-03-16,112,9.5305440294,1067.4209312927999,933,9.5305440294,Reposición
442,6,2CF67,Botas Lluvia Impermeables Pro,Almacenes Siman,2024-03-17,105,11.764668849300008,1235.2902291765008,852,11.764668849300008,Reposición
443,34,5UB78,Zapatillas Skate Urban Style,Calzado Prada El Salvador,2024-03-20,119,10.9037344293,1297.5443970867,1026,10.9037344293,Reposición
444,24,4KL66,Botas Senderismo Trail Explorer,Mundo de Calzado,2024-03-22,121,13.4908423614,1632.3919257294,938,13.4908423614,Reposición
445,30,5GN30,Botas Montaña Hiking Adventure,Hilasal (Hilandería de Centro América),2024-03-23,118,9.5649814062,1128.6678059316,931,9.5649814062,Reposición
446,17,3LV37,Zapatillas Running Ligeras Performance,Hilasal (Hilandería de Centro América),2024-03-25,113,11.945465077500005,1349.8375537575005,927,11.945465077500005,Reposición
447,58,9OL25,Botas Trabajo Punta Acero Seguridad,Calzado Prada El Salvador,2024-03-25,115,10.976913855000001,1262.345093325,908,10.976913855000001,Reposición
448,19,3TU20,Zapatos Oxford Mujer Profesionales,Mundo de Calzado,2024-03-27,124,12.5093771226,1551.1627632024001,1085,12.5093771226,Reposición
449,27,5BM69,Zapatillas Deportivas Running Pro,Almacenes Siman,2024-03-28,123,9.6209421435,1183.3758836505,939,9.6209421435,Reposición
450,23,4HJ92,Zapatos Salón Tacón Medio Oficina,Almacenes Siman,2024-04-02,123,12.836532202199999,1578.8934608706,1014,12.836532202199999,Reposición
451,10,2LM04,Botas Casual Chukka Ante,Adoc S.A. de C.V.,2024-04-02,109,13.383225558900003,1458.7715859201003,1025,13.383225558900003,Reposición
452,36,6BC45,Sandalias Playa Niños Coloridas,Payless ShoeSource El Salvador,2024-04-06,121,5.273223322499999,638.0600220224999,934,5.273223322499999,Reposición
453,16,3JK90,Calzado Golf Waterproof Premium,Calzado Prada El Salvador,2024-04-08,114,11.058702624900002,1260.6920992386003,996,11.058702624900002,Reposición
454,44,7BS72,Zapatillas Training CrossFit Elite,Almacenes Siman,2024-04-08,126,11.7259268004,1477.4667768504,1042,11.7259268004,Reposición
455,64,2EW02,Calzado Boxing Botín Competencia,Almacenes Siman,2024-04-10,115,8.652390921000004,995.0249559150004,984,8.652390921000004,Reposición
456,37,6GH85,Calzado Ciclismo Clips Performance,Calzado Prada El Salvador,2024-04-11,138,10.8520783641,1497.5868142458,1100,10.8520783641,Reposición
457,2,1AB92,Botas Trabajo Punta Acero Seguridad,Payless ShoeSource El Salvador,2024-04-13,129,10.783203610500003,1391.0332657545005,1048,10.783203610500003,Reposición
458,57,9OK21,Sandalias Deportivas Acuáticas,Diana Comercial,2024-04-16,122,7.085490276600001,864.4298137452001,1070,7.085490276600001,Reposición
459,1,0RT28,Sandalias Deportivas Acuáticas,Adoc S.A. de C.V.,2024-04-16,119,6.504359543100001,774.0187856289002,1076,6.504359543100001,Reposición
460,26,4QI22,Botas Fashion Urbanas Mujer,Mundo de Calzado,2024-04-18,137,13.206734002800001,1809.3225583836002,1050,13.206734002800001,Reposición
461,53,8TF72,Zapatos Penny Loafer Clásicos,Calzado Lexus,2024-04-18,128,13.4779283451,1725.1748281728,1040,13.4779283451,Reposición
462,35,5XY10,Zapatos Tipo Brogue Premium Cuero,Diana Comercial,2024-04-19,127,16.2243091449,2060.4872614023,1016,16.2243091449,Reposición
463,8,2JD90,Calzado Boxing Botín Competencia,Payless ShoeSource El Salvador,2024-04-19,129,8.966631984300001,1156.6955259747,1048,8.966631984300001,Reposición
464,63,TAG3,Calzado Natación Acuático Grip,Almacenes Siman,2024-04-19,134,9.6338561598,1290.9367254132,1062,9.6338561598,Reposición
465,20,3UK92,Zapatillas Casual Canvas Juveniles,Adoc S.A. de C.V.,2024-04-21,121,9.513325341000003,1151.1123662610005,1044,9.513325341000003,Reposición
466,28,5GE27,Sandalias Playa Flip-Flop Confort,Mundo de Calzado,2024-04-22,119,6.009322251600004,715.1093479404004,1005,6.009322251600004,Reposición
467,3,1GB82,Calzado Gym Training Multisport,Calzado Prada El Salvador,2024-04-22,118,10.580884021800001,1248.5443145724,1030,10.580884021800001,Reposición
468,9,2JV62,Sandalias Ortopédicas Soporte Arco,Almacenes Siman,2024-04-22,118,6.9477407694,819.8334107892,1100,6.9477407694,Reposición
469,11,2RW93,Zapatillas Slip-On Casual Relax,Calzado Prada El Salvador,2024-04-23,116,9.117295507800003,1057.6062789048003,1056,9.117295507800003,Reposición
470,52,8NN54,Botas Vaqueras Western Clásicas,Almacenes Siman,2024-04-24,129,11.799106226100005,1522.0847031669007,1049,11.799106226100005,Reposición
471,14,3ET67,Zapatos Loafer Borlas Ejecutivos,Payless ShoeSource El Salvador,2024-04-26,127,12.220964091899999,1552.0624396713,1064,12.220964091899999,Reposición
472,31,5IF41,Sandalias Tipo Huarache Tradicionales,Payless ShoeSource El Salvador,2024-04-26,127,7.404036012,940.312573524,1022,7.404036012,Reposición
473,41,6UK81,Zapatillas Tenis Clásicas Blancas,Calzado Lexus,2024-04-27,114,11.9110277007,1357.8571578798,993,11.9110277007,Reposición
474,29,5GF68,Calzado Fútbol Tacos Profesionales,Calzado Lexus,2024-04-29,119,8.4586806765,1006.5830005035,1077,8.4586806765,Reposición
475,43,7BS71,Zapatos Derby Clásicos Oficina,Almacenes Siman,2024-05-01,125,12.582556548300003,1572.8195685375003,995,12.582556548300003,Reposición
476,15,3JK76,Sandalias Cuero Artesanales Premium,Diana Comercial,2024-05-03,122,8.398415267100003,1024.6066625862004,960,8.398415267100003,Reposición
477,48,7YV41,Calzado Tenis Clay Court Especial,Payless ShoeSource El Salvador,2024-05-03,108,11.570958604800001,1249.6635293184002,1015,11.570958604800001,Reposición
478,56,9GQ28,Zapatos Monk Strap Doble Hebilla,Hilasal (Hilandería de Centro América),2024-05-03,121,14.485221616500004,1752.7118155965004,1091,14.485221616500004,Reposición
479,5,1TB10,Botas Invierno Térmicas Impermeables,Payless ShoeSource El Salvador,2024-05-04,128,11.9755977822,1532.8765161216,1020,11.9755977822,Reposición
480,25,4PJ19,Zapatos Mocasín Elegantes Sin Cordón,Calzado Prada El Salvador,2024-05-05,113,15.789537262800003,1784.2177106964004,1042,15.789537262800003,Reposición
481,42,6VC22,Sandalias Casual Verano Acolchadas,Diana Comercial,2024-05-05,122,6.990787490399999,852.8760738287999,1026,6.990787490399999,Reposición
482,47,7TY55,Zapatillas Walking Confort Plus,Calzado Lexus,2024-05-09,117,10.391478449400005,1215.8029785798005,1033,10.391478449400005,Reposición
483,21,3YB32,Sandalias Plataforma Mujer Elegantes,Mundo de Calzado,2024-05-10,107,9.211998294000004,985.6838174580005,995,9.211998294000004,Reposición
484,50,8DO33,Botas Chelsea Casual Premium,Diana Comercial,2024-05-11,123,13.525279738200004,1663.6094077986004,1026,13.525279738200004,Reposición
485,46,7NQ22,Zapatos Piel Charol Eventos Formales,Almacenes Siman,2024-05-12,129,14.183894569500008,1829.722399465501,1021,14.183894569500008,Reposición
486,55,8VS71,Zapatillas Lifestyle Urban Street,Calzado Lexus,2024-05-12,116,9.521934685200005,1104.5444234832005,1092,9.521934685200005,Reposición
487,51,8LG34,Botas Militares Tácticas Combat,Payless ShoeSource El Salvador,2024-05-14,113,11.054397952799999,1249.1469686663997,1009,11.054397952799999,Reposición
488,60,WLCH1,Zapatillas Tenis Premium Leather,Calzado Prada El Salvador,2024-05-14,120,14.971649563800009,1796.597947656001,1046,14.971649563800009,Reposición
489,12,2TK59,Sandalias Gladiador Fashion Mujer,Mundo de Calzado,2024-05-15,117,5.936142825899999,694.5287106302999,1004,5.936142825899999,Reposición
490,7,2JD29,Calzado Natación Acuático Grip,Calzado Lexus,2024-05-17,110,9.577895422500001,1053.568496475,996,9.577895422500001,Reposición
491,13,2WE71,Tacones Stiletto Mujer Elegantes,Payless ShoeSource El Salvador,2024-05-17,120,9.418622554799999,1130.2347065759998,1024,9.418622554799999,Reposición
492,59,XS56,Calzado Gym Training Multisport,Mundo de Calzado,2024-05-19,127,11.575263276900005,1470.0584361663007,1007,11.575263276900005,Reposición
493,4,1GS46,Zapatillas Tenis Premium Leather,Adoc S.A. de C.V.,2024-05-20,114,11.243803525200004,1281.7936018728005,1010,11.243803525200004,Reposición
494,45,7NM98,Sandalias Slides Confort Unisex,Payless ShoeSource El Salvador,2024-05-24,129,7.498738798200003,967.3373049678004,1114,7.498738798200003,Reposición
495,40,6UB33,Calzado Volleyball Indoor Pro,Diana Comercial,2024-05-24,123,11.4159904092,1404.1668203316,1100,11.4159904092,Reposición
496,22,4HC51,Zapatillas Running Trail Mountain,Calzado Prada El Salvador,2024-05-24,117,12.767657448600003,1493.8159214862003,1057,12.767657448600003,Reposición
497,38,6LJ54,Botas de Trabajo Industrial Reforzadas,Almacenes Siman,2024-05-25,118,11.579567949000003,1366.3890179820003,1053,11.579567949000003,Reposición
498,62,TAG2,Botas Lluvia Impermeables Pro,Calzado Lexus,2024-05-26,115,14.3689954698,1652.434479027,1008,14.3689954698,Reposición
499,32,5TJ23,Zapatos Oxford Piel Ejecutivos,Adoc S.A. de C.V.,2024-05-27,113,11.278240902,1274.441221926,987,11.278240902,Reposición
500,30,5GN30,Botas Montaña Hiking Adventure,Hilasal (Hilandería de Centro América),2024-05-28,131,9.629551487700004,1261.4712448887005,1062,9.629551487700004,Reposición
501,27,5BM69,Zapatillas Deportivas Running Pro,Mundo de Calzado,2024-05-28,135,10.572274677600005,1427.2570814760006,1074,10.572274677600005,Reposición
502,18,3RE23,Botas Motociclista Protección Total,Hilasal (Hilandería de Centro América),2024-05-29,137,10.417306482,1427.1709880340002,1096,10.417306482,Reposición
503,49,8BC37,Zapatillas Basketball High Top,Calzado Prada El Salvador,2024-05-30,122,9.5520673899,1165.3522215678,1068,9.5520673899,Reposición
504,61,TAG1,Botas Invierno Térmicas Impermeables,Almacenes Siman,2024-05-31,116,12.9828910536,1506.0153622175999,1025,12.9828910536,Reposición
505,58,9OL25,Botas Trabajo Punta Acero Seguridad,Hilasal (Hilandería de Centro América),2024-06-04,112,9.8361757485,1101.6516838320001,1020,9.8361757485,Reposición
506,54,8UF78,Zapatillas Casual Urbanas Confort,Mundo de Calzado,2024-06-04,124,11.028569920200002,1367.5426701048002,1080,11.028569920200002,Reposición
507,24,4KL66,Botas Senderismo Trail Explorer,Calzado Lexus,2024-06-07,139,12.819313513800003,1781.8845784182004,1077,12.819313513800003,Reposición
508,33,5TU10,Sandalias Sport Outdoor Trekking,Diana Comercial,2024-06-08,123,7.911987319800002,973.1744403354003,1041,7.911987319800002,Reposición
509,23,4HJ92,Zapatos Salón Tacón Medio Oficina,Adoc S.A. de C.V.,2024-06-08,115,12.1736126988,1399.965460362,1129,12.1736126988,Reposición
510,17,3LV37,Zapatillas Running Ligeras Performance,Hilasal (Hilandería de Centro América),2024-06-09,127,11.1318820506,1413.7490204261999,1054,11.1318820506,Reposición
511,34,5UB78,Zapatillas Skate Urban Style,Calzado Prada El Salvador,2024-06-14,115,10.417306482,1197.9902454300002,1141,10.417306482,Reposición
512,39,6PM40,Tacones Plataforma Fiesta Mujer,Hilasal (Hilandería de Centro América),2024-06-14,132,9.698426241300004,1280.1922638516005,1065,9.698426241300004,Reposición
513,6,2CF67,Botas Lluvia Impermeables Pro,Diana Comercial,2024-06-14,112,11.127577378500005,1246.2886663920006,964,11.127577378500005,Reposición
514,2,1AB92,Botas Trabajo Punta Acero Seguridad,Calzado Lexus,2024-06-16,133,10.632540087000004,1414.1278315710006,1181,10.632540087000004,Reposición
515,37,6GH85,Calzado Ciclismo Clips Performance,Adoc S.A. de C.V.,2024-06-16,119,10.335517712100003,1229.9266077399004,1219,10.335517712100003,Reposición
516,1,0RT28,Sandalias Deportivas Acuáticas,Calzado Lexus,2024-06-17,118,6.233165200800001,735.5134936944002,1194,6.233165200800001,Reposición
517,44,7BS72,Zapatillas Training CrossFit Elite,Hilasal (Hilandería de Centro América),2024-06-20,112,11.570958604800001,1295.9473637376002,1154,11.570958604800001,Reposición
518,57,9OK21,Sandalias Deportivas Acuáticas,Almacenes Siman,2024-06-20,114,7.231849128,824.4308005920001,1184,7.231849128,Reposición
519,19,3TU20,Zapatos Oxford Mujer Profesionales,Almacenes Siman,2024-06-21,134,11.1318820506,1491.6721947803999,1219,11.1318820506,Reposición
520,9,2JV62,Sandalias Ortopédicas Soporte Arco,Adoc S.A. de C.V.,2024-06-22,117,6.2719072497,733.8131482149,1217,6.2719072497,Reposición
521,20,3UK92,Zapatillas Casual Canvas Juveniles,Calzado Lexus,2024-06-22,112,9.203388949799999,1030.7795623775999,1156,9.203388949799999,Reposición
522,63,TAG3,Calzado Natación Acuático Grip,Diana Comercial,2024-06-24,109,8.910671247,971.263165923,1171,8.910671247,Reposición
523,35,5XY10,Zapatos Tipo Brogue Premium Cuero,Hilasal (Hilandería de Centro América),2024-06-27,125,15.888544721099999,1986.0680901375,1141,15.888544721099999,Reposición
524,36,6BC45,Sandalias Playa Niños Coloridas,Mundo de Calzado,2024-06-28,129,4.4983823445,580.2913224405,1063,4.4983823445,Reposición
525,10,2LM04,Botas Casual Chukka Ante,Adoc S.A. de C.V.,2024-06-29,108,13.340178837900009,1440.739314493201,1133,13.340178837900009,Reposición
526,53,8TF72,Zapatos Penny Loafer Clásicos,Almacenes Siman,2024-06-30,129,13.133554577100007,1694.228540445901,1169,13.133554577100007,Reposición
527,52,8NN54,Botas Vaqueras Western Clásicas,Hilasal (Hilandería de Centro América),2024-07-01,133,10.675586808000004,1419.8530454640006,1182,10.675586808000004,Reposición
528,56,9GQ28,Zapatos Monk Strap Doble Hebilla,Hilasal (Hilandería de Centro América),2024-07-02,133,16.1339110308,2145.8101670964,1224,16.1339110308,Reposición
529,3,1GB82,Calzado Gym Training Multisport,Calzado Lexus,2024-07-03,108,9.7457776344,1052.5439845152,1138,9.7457776344,Reposición
