direccion_id,direccion_externo_id,calle,ciudad,codigo_postal,region,pais_codigo,direccion_completa,activo
48657,48657,Colonia Centro,San Miguel,01101,,SV,"Colonia Centro, San Miguel, SV",True
48658,48658,Colonia Centro,San Miguel,01101,,SV,"Colonia Centro, San Miguel, SV",True
48659,48659,Colonia Centro,Santa Tecla,01101,,SV,"Colonia Centro, Santa Tecla, SV",True
48660,48660,Colonia Centro,Santa Tecla,01101,,SV,"Colonia Centro, Santa Tecla, SV",True
48661,48661,Colonia Centro,Mejicanos,01101,,SV,"Colonia Centro, Mejicanos, SV",True
48662,48662,Colonia Centro,Mejicanos,01101,,SV,"Colonia Centro, Mejicanos, SV",True
48663,48663,Colonia Centro,Chalatenango,01101,,SV,"Colonia Centro, Chalatenango, SV",True
48664,48664,Colonia Centro,Chalatenango,01101,,SV,"Colonia Centro, Chalatenango, SV",True
48665,48665,Colonia Centro,Ilopango,01101,,SV,"Colonia Centro, Ilopango, SV",True
48666,48666,Colonia Centro,Ilopango,01101,,SV,"Colonia Centro, Ilopango, SV",True
48667,48667,Colonia Centro,San Salvador,01101,,SV,"Colonia Centro, San Salvador, SV",True
48668,48668,Colonia Centro,San Salvador,01101,,SV,"Colonia Centro, San Salvador, SV",True
48669,48669,Colonia Centro,Antiguo Cuscatlán,01101,,SV,"Colonia Centro, Antiguo Cuscatlán, SV",True
48670,48670,Colonia Centro,Antiguo Cuscatlán,01101,,SV,"Colonia Centro, Antiguo Cuscatlán, SV",True
48671,48671,Colonia Centro,Mejicanos,01101,,SV,"Colonia Centro, Mejicanos, SV",True
48672,48672,Colonia Centro,Mejicanos,01101,,SV,"Colonia Centro, Mejicanos, SV",True
48673,48673,Colonia Centro,Cojutepeque,01101,,SV,"Colonia Centro, Cojutepeque, SV",True
48674,48674,Colonia Centro,Cojutepeque,01101,,SV,"Colonia Centro, Cojutepeque, SV",True
48675,48675,Colonia Centro,Chalatenango,01101,,SV,"Colonia Centro, Chalatenango, SV",True
48676,48676,Colonia Centro,Chalatenango,01101,,SV,"Colonia Centro, Chalatenango, SV",True
48677,48677,Colonia Centro,Delgado,01101,,SV,"Colonia Centro, Delgado, SV",True
48678,48678,Colonia Centro,Delgado,01101,,SV,"Colonia Centro, Delgado, SV",True
48679,48679,Colonia Centro,Santa Ana,01101,,SV,"Colonia Centro, Santa Ana, SV",True
48680,48680,Colonia Centro,Santa Ana,01101,,SV,"Colonia Centro, Santa Ana, SV",True
48681,48681,Colonia Centro,Usulután,01101,,SV,"Colonia Centro, Usulután, SV",True
48682,48682,Colonia Centro,Usulután,01101,,SV,"Colonia Centro, Usulután, SV",True
48683,48683,Colonia Centro,Soyapango,01101,,SV,"Colonia Centro, Soyapango, SV",True
48684,48684,Colonia Centro,Soyapango,01101,,SV,"Colonia Centro, Soyapango, SV",True
48685,48685,Colonia Centro,Cojutepeque,01101,,SV,"Colonia Centro, Cojutepeque, SV",True
48686,48686,Colonia Centro,Cojutepeque,01101,,SV,"Colonia Centro, Cojutepeque, SV",True
48687,48687,Colonia Centro,Delgado,01101,,SV,"Colonia Centro, Delgado, SV",True
48688,48688,Colonia Centro,Delgado,01101,,SV,"Colonia Centro, Delgado, SV",True
48689,48689,Colonia Centro,Metapán,01101,,SV,"Colonia Centro, Metapán, SV",True
48690,48690,Colonia Centro,Metapán,01101,,SV,"Colonia Centro, Metapán, SV",True
48691,48691,Colonia Centro,Zacatecoluca,01101,,SV,"Colonia Centro, Zacatecoluca, SV",True
48692,48692,Colonia Centro,Zacatecoluca,01101,,SV,"Colonia Centro, Zacatecoluca, SV",True
48693,48693,Colonia Centro,Mejicanos,01101,,SV,"Colonia Centro, Mejicanos, SV",True
48694,48694,Colonia Centro,Mejicanos,01101,,SV,"Colonia Centro, Mejicanos, SV",True
48695,48695,Colonia Centro,Metapán,01101,,SV,"Colonia Centro, Metapán, SV",True
48696,48696,Colonia Centro,Metapán,01101,,SV,"Colonia Centro, Metapán, SV",True
48697,48697,Colonia Centro,San Miguel,01101,,SV,"Colonia Centro, San Miguel, SV",True
48698,48698,Colonia Centro,San Miguel,01101,,SV,"Colonia Centro, San Miguel, SV",True
48699,48699,Colonia Centro,Santa Tecla,01101,,SV,"Colonia Centro, Santa Tecla, SV",True
48700,48700,Colonia Centro,Santa Tecla,01101,,SV,"Colonia Centro, Santa Tecla, SV",True
48701,48701,Colonia Centro,Cojutepeque,01101,,SV,"Colonia Centro, Cojutepeque, SV",True
48702,48702,Colonia Centro,Cojutepeque,01101,,SV,"Colonia Centro, Cojutepeque, SV",True
48703,48703,Colonia Centro,San Vicente,01101,,SV,"Colonia Centro, San Vicente, SV",True
48704,48704,Colonia Centro,San Vicente,01101,,SV,"Colonia Centro, San Vicente, SV",True
48705,48705,Colonia Centro,Mejicanos,01101,,SV,"Colonia Centro, Mejicanos, SV",True
48706,48706,Colonia Centro,Mejicanos,01101,,SV,"Colonia Centro, Mejicanos, SV",True
48707,48707,Colonia Centro,San Salvador,01101,,SV,"Colonia Centro, San Salvador, SV",True
48708,48708,Colonia Centro,San Salvador,01101,,SV,"Colonia Centro, San Salvador, SV",True
48709,48709,Colonia Centro,Mejicanos,01101,,SV,"Colonia Centro, Mejicanos, SV",True
48710,48710,Colonia Centro,Mejicanos,01101,,SV,"Colonia Centro, Mejicanos, SV",True
48711,48711,Colonia Centro,Ahuachapán,01101,,SV,"Colonia Centro, Ahuachapán, SV",True
48712,48712,Colonia Centro,Ahuachapán,01101,,SV,"Colonia Centro, Ahuachapán, SV",True
48713,48713,Colonia Centro,Apopa,01101,,SV,"Colonia Centro, Apopa, SV",True
48714,48714,Colonia Centro,Apopa,01101,,SV,"Colonia Centro, Apopa, SV",True
48715,48715,Colonia Centro,Santa Tecla,01101,,SV,"Colonia Centro, Santa Tecla, SV",True
48716,48716,Colonia Centro,Santa Tecla,01101,,SV,"Colonia Centro, Santa Tecla, SV",True
48717,48717,Colonia Centro,Metapán,01101,,SV,"Colonia Centro, Metapán, SV",True
48718,48718,Colonia Centro,Metapán,01101,,SV,"Colonia Centro, Metapán, SV",True
48719,48719,Colonia Centro,Mejicanos,01101,,SV,"Colonia Centro, Mejicanos, SV",True
48720,48720,Colonia Centro,Mejicanos,01101,,SV,"Colonia Centro, Mejicanos, SV",True
48721,48721,Colonia Centro,San Miguel,01101,,SV,"Colonia Centro, San Miguel, SV",True
48722,48722,Colonia Centro,San Miguel,01101,,SV,"Colonia Centro, San Miguel, SV",True
48723,48723,Colonia Centro,Cojutepeque,01101,,SV,"Colonia Centro, Cojutepeque, SV",True
48724,48724,Colonia Centro,Cojutepeque,01101,,SV,"Colonia Centro, Cojutepeque, SV",True
48725,48725,Colonia Centro,La Unión,01101,,SV,"Colonia Centro, La Unión, SV",True
48726,48726,Colonia Centro,La Unión,01101,,SV,"Colonia Centro, La Unión, SV",True
48727,48727,Colonia Centro,Chalatenango,01101,,SV,"Colonia Centro, Chalatenango, SV",True
48728,48728,Colonia Centro,Chalatenango,01101,,SV,"Colonia Centro, Chalatenango, SV",True
48729,48729,Colonia Centro,Delgado,01101,,SV,"Colonia Centro, Delgado, SV",True
48730,48730,Colonia Centro,Delgado,01101,,SV,"Colonia Centro, Delgado, SV",True
48731,48731,Colonia Centro,Apopa,01101,,SV,"Colonia Centro, Apopa, SV",True
48732,48732,Colonia Centro,Apopa,01101,,SV,"Colonia Centro, Apopa, SV",True
48733,48733,Colonia Centro,Soyapango,01101,,SV,"Colonia Centro, Soyapango, SV",True
48734,48734,Colonia Centro,Soyapango,01101,,SV,"Colonia Centro, Soyapango, SV",True
48735,48735,Colonia Centro,San Miguel,01101,,SV,"Colonia Centro, San Miguel, SV",True
48736,48736,Colonia Centro,San Miguel,01101,,SV,"Colonia Centro, San Miguel, SV",True
48737,48737,Colonia Centro,Soyapango,01101,,SV,"Colonia Centro, Soyapango, SV",True
48738,48738,Colonia Centro,Soyapango,01101,,SV,"Colonia Centro, Soyapango, SV",True
48739,48739,Colonia Centro,Santa Tecla,01101,,SV,"Colonia Centro, Santa Tecla, SV",True
48740,48740,Colonia Centro,Santa Tecla,01101,,SV,"Colonia Centro, Santa Tecla, SV",True
48741,48741,Colonia Centro,Santa Tecla,01101,,SV,"Colonia Centro, Santa Tecla, SV",True
48742,48742,Colonia Centro,Santa Tecla,01101,,SV,"Colonia Centro, Santa Tecla, SV",True
48743,48743,Colonia Centro,Delgado,01101,,SV,"Colonia Centro, Delgado, SV",True
48744,48744,Colonia Centro,Delgado,01101,,SV,"Colonia Centro, Delgado, SV",True
48745,48745,Colonia Centro,La Unión,01101,,SV,"Colonia Centro, La Unión, SV",True
48746,48746,Colonia Centro,La Unión,01101,,SV,"Colonia Centro, La Unión, SV",True
48747,48747,Colonia Centro,Santa Tecla,01101,,SV,"Colonia Centro, Santa Tecla, SV",True
48748,48748,Colonia Centro,Santa Tecla,01101,,SV,"Colonia Centro, Santa Tecla, SV",True
48749,48749,Colonia Centro,San Salvador,01101,,SV,"Colonia Centro, San Salvador, SV",True
48750,48750,Colonia Centro,San Salvador,01101,,SV,"Colonia Centro, San Salvador, SV",True
48751,48751,Colonia Centro,San Miguel,01101,,SV,"Colonia Centro, San Miguel, SV",True
48752,48752,Colonia Centro,San Miguel,01101,,SV,"Colonia Centro, San Miguel, SV",True
48753,48753,Colonia Centro,Ilopango,01101,,SV,"Colonia Centro, Ilopango, SV",True
48754,48754,Colonia Centro,Ilopango,01101,,SV,"Colonia Centro, Ilopango, SV",True
48755,48755,Colonia Centro,Ilopango,01101,,SV,"Colonia Centro, Ilopango, SV",True
48756,48756,Colonia Centro,Ilopango,01101,,SV,"Colonia Centro, Ilopango, SV",True
48757,48757,Colonia Centro,Santa Tecla,01101,,SV,"Colonia Centro, Santa Tecla, SV",True
48758,48758,Colonia Centro,Santa Tecla,01101,,SV,"Colonia Centro, Santa Tecla, SV",True
48759,48759,Colonia Centro,Cojutepeque,01101,,SV,"Colonia Centro, Cojutepeque, SV",True
48760,48760,Colonia Centro,Cojutepeque,01101,,SV,"Colonia Centro, Cojutepeque, SV",True
48761,48761,Colonia Centro,Chalatenango,01101,,SV,"Colonia Centro, Chalatenango, SV",True
48762,48762,Colonia Centro,Chalatenango,01101,,SV,"Colonia Centro, Chalatenango, SV",True
48763,48763,Colonia Centro,San Vicente,01101,,SV,"Colonia Centro, San Vicente, SV",True
48764,48764,Colonia Centro,San Vicente,01101,,SV,"Colonia Centro, San Vicente, SV",True
48765,48765,Colonia Centro,Ilopango,01101,,SV,"Colonia Centro, Ilopango, SV",True
48766,48766,Colonia Centro,Ilopango,01101,,SV,"Colonia Centro, Ilopango, SV",True
48767,48767,Colonia Centro,Soyapango,01101,,SV,"Colonia Centro, Soyapango, SV",True
48768,48768,Colonia Centro,Soyapango,01101,,SV,"Colonia Centro, Soyapango, SV",True
48769,48769,Colonia Centro,Zacatecoluca,01101,,SV,"Colonia Centro, Zacatecoluca, SV",True
48770,48770,Colonia Centro,Zacatecoluca,01101,,SV,"Colonia Centro, Zacatecoluca, SV",True
48771,48771,Colonia Centro,Metapán,01101,,SV,"Colonia Centro, Metapán, SV",True
48772,48772,Colonia Centro,Metapán,01101,,SV,"Colonia Centro, Metapán, SV",True
48773,48773,Colonia Centro,Zacatecoluca,01101,,SV,"Colonia Centro, Zacatecoluca, SV",True
48774,48774,Colonia Centro,Zacatecoluca,01101,,SV,"Colonia Centro, Zacatecoluca, SV",True
48775,48775,Colonia Centro,Santa Tecla,01101,,SV,"Colonia Centro, Santa Tecla, SV",True
48776,48776,Colonia Centro,Santa Tecla,01101,,SV,"Colonia Centro, Santa Tecla, SV",True
48777,48777,Colonia Centro,Ilopango,01101,,SV,"Colonia Centro, Ilopango, SV",True
48778,48778,Colonia Centro,Ilopango,01101,,SV,"Colonia Centro, Ilopango, SV",True
48779,48779,Colonia Centro,Mejicanos,01101,,SV,"Colonia Centro, Mejicanos, SV",True
48780,48780,Colonia Centro,Mejicanos,01101,,SV,"Colonia Centro, Mejicanos, SV",True
48781,48781,Colonia Centro,Antiguo Cuscatlán,01101,,SV,"Colonia Centro, Antiguo Cuscatlán, SV",True
48782,48782,Colonia Centro,Antiguo Cuscatlán,01101,,SV,"Colonia Centro, Antiguo Cuscatlán, SV",True
48783,48783,Colonia Centro,Sonsonate,01101,,SV,"Colonia Centro, Sonsonate, SV",True
48784,48784,Colonia Centro,Sonsonate,01101,,SV,"Colonia Centro, Sonsonate, SV",True
48785,48785,Colonia Centro,Sonsonate,01101,,SV,"Colonia Centro, Sonsonate, SV",True
48786,48786,Colonia Centro,Sonsonate,01101,,SV,"Colonia Centro, Sonsonate, SV",True
48787,48787,Colonia Centro,Delgado,01101,,SV,"Colonia Centro, Delgado, SV",True
48788,48788,Colonia Centro,Delgado,01101,,SV,"Colonia Centro, Delgado, SV",True
48789,48789,Colonia Centro,Usulután,01101,,SV,"Colonia Centro, Usulután, SV",True
48790,48790,Colonia Centro,Usulután,01101,,SV,"Colonia Centro, Usulután, SV",True
48791,48791,Colonia Centro,Ahuachapán,01101,,SV,"Colonia Centro, Ahuachapán, SV",True
48792,48792,Colonia Centro,Ahuachapán,01101,,SV,"Colonia Centro, Ahuachapán, SV",True
48793,48793,Colonia Centro,Soyapango,01101,,SV,"Colonia Centro, Soyapango, SV",True
48794,48794,Colonia Centro,Soyapango,01101,,SV,"Colonia Centro, Soyapango, SV",True
48795,48795,Colonia Centro,San Salvador,01101,,SV,"Colonia Centro, San Salvador, SV",True
48796,48796,Colonia Centro,San Salvador,01101,,SV,"Colonia Centro, San Salvador, SV",True
48797,48797,Colonia Centro,Apopa,01101,,SV,"Colonia Centro, Apopa, SV",True
48798,48798,Colonia Centro,Apopa,01101,,SV,"Colonia Centro, Apopa, SV",True
48799,48799,Colonia Centro,Delgado,01101,,SV,"Colonia Centro, Delgado, SV",True
48800,48800,Colonia Centro,Delgado,01101,,SV,"Colonia Centro, Delgado, SV",True
48801,48801,Colonia Centro,San Miguel,01101,,SV,"Colonia Centro, San Miguel, SV",True
48802,48802,Colonia Centro,San Miguel,01101,,SV,"Colonia Centro, San Miguel, SV",True
48803,48803,Colonia Centro,Chalatenango,01101,,SV,"Colonia Centro, Chalatenango, SV",True
48804,48804,Colonia Centro,Chalatenango,01101,,SV,"Colonia Centro, Chalatenango, SV",True
48805,48805,Colonia Centro,Ilopango,01101,,SV,"Colonia Centro, Ilopango, SV",True
48806,48806,Colonia Centro,Ilopango,01101,,SV,"Colonia Centro, Ilopango, SV",True
48807,48807,Colonia Centro,Mejicanos,01101,,SV,"Colonia Centro, Mejicanos, SV",True
48808,48808,Colonia Centro,Mejicanos,01101,,SV,"Colonia Centro, Mejicanos, SV",True
48809,48809,Colonia Centro,Ahuachapán,01101,,SV,"Colonia Centro, Ahuachapán, SV",True
48810,48810,Colonia Centro,Ahuachapán,01101,,SV,"Colonia Centro, Ahuachapán, SV",True
48811,48811,Colonia Centro,Delgado,01101,,SV,"Colonia Centro, Delgado, SV",True
48812,48812,Colonia Centro,Delgado,01101,,SV,"Colonia Centro, Delgado, SV",True
48813,48813,Colonia Centro,Cojutepeque,01101,,SV,"Colonia Centro, Cojutepeque, SV",True
48814,48814,Colonia Centro,Cojutepeque,01101,,SV,"Colonia Centro, Cojutepeque, SV",True
48815,48815,Colonia Centro,Metapán,01101,,SV,"Colonia Centro, Metapán, SV",True
48816,48816,Colonia Centro,Metapán,01101,,SV,"Colonia Centro, Metapán, SV",True
48817,48817,Colonia Centro,Mejicanos,01101,,SV,"Colonia Centro, Mejicanos, SV",True
48818,48818,Colonia Centro,Mejicanos,01101,,SV,"Colonia Centro, Mejicanos, SV",True
48819,48819,Colonia Centro,San Salvador,01101,,SV,"Colonia Centro, San Salvador, SV",True
48820,48820,Colonia Centro,San Salvador,01101,,SV,"Colonia Centro, San Salvador, SV",True
48821,48821,Colonia Centro,San Miguel,01101,,SV,"Colonia Centro, San Miguel, SV",True
48822,48822,Colonia Centro,San Miguel,01101,,SV,"Colonia Centro, San Miguel, SV",True
48823,48823,Colonia Centro,San Miguel,01101,,SV,"Colonia Centro, San Miguel, SV",True
48824,48824,Colonia Centro,San Miguel,01101,,SV,"Colonia Centro, San Miguel, SV",True
48825,48825,Colonia Centro,Cojutepeque,01101,,SV,"Colonia Centro, Cojutepeque, SV",True
48826,48826,Colonia Centro,Cojutepeque,01101,,SV,"Colonia Centro, Cojutepeque, SV",True
48827,48827,Colonia Centro,Mejicanos,01101,,SV,"Colonia Centro, Mejicanos, SV",True
48828,48828,Colonia Centro,Mejicanos,01101,,SV,"Colonia Centro, Mejicanos, SV",True
48829,48829,Colonia Centro,Usulután,01101,,SV,"Colonia Centro, Usulután, SV",True
48830,48830,Colonia Centro,Usulután,01101,,SV,"Colonia Centro, Usulután, SV",True
48831,48831,Colonia Centro,Chalatenango,01101,,SV,"Colonia Centro, Chalatenango, SV",True
48832,48832,Colonia Centro,Chalatenango,01101,,SV,"Colonia Centro, Chalatenango, SV",True
48833,48833,Colonia Centro,Santa Tecla,01101,,SV,"Colonia Centro, Santa Tecla, SV",True
48834,48834,Colonia Centro,Santa Tecla,01101,,SV,"Colonia Centro, Santa Tecla, SV",True
48835,48835,Colonia Centro,Ilopango,01101,,SV,"Colonia Centro, Ilopango, SV",True
48836,48836,Colonia Centro,Ilopango,01101,,SV,"Colonia Centro, Ilopango, SV",True
48837,48837,Colonia Centro,Ilopango,01101,,SV,"Colonia Centro, Ilopango, SV",True
48838,48838,Colonia Centro,Ilopango,01101,,SV,"Colonia Centro, Ilopango, SV",True
48839,48839,Colonia Centro,Usulután,01101,,SV,"Colonia Centro, Usulután, SV",True
48840,48840,Colonia Centro,Usulután,01101,,SV,"Colonia Centro, Usulután, SV",True
48841,48841,Colonia Centro,La Libertad,01101,,SV,"Colonia Centro, La Libertad, SV",True
48842,48842,Colonia Centro,La Libertad,01101,,SV,"Colonia Centro, La Libertad, SV",True
48843,48843,Colonia Centro,Chalatenango,01101,,SV,"Colonia Centro, Chalatenango, SV",True
48844,48844,Colonia Centro,Chalatenango,01101,,SV,"Colonia Centro, Chalatenango, SV",True
48845,48845,Colonia Centro,Sonsonate,01101,,SV,"Colonia Centro, Sonsonate, SV",True
48846,48846,Colonia Centro,Sonsonate,01101,,SV,"Colonia Centro, Sonsonate, SV",True
48847,48847,Colonia Centro,Santa Ana,01101,,SV,"Colonia Centro, Santa Ana, SV",True
48848,48848,Colonia Centro,Santa Ana,01101,,SV,"Colonia Centro, Santa Ana, SV",True
48849,48849,Colonia Centro,Apopa,01101,,SV,"Colonia Centro, Apopa, SV",True
48850,48850,Colonia Centro,Apopa,01101,,SV,"Colonia Centro, Apopa, SV",True
48851,48851,Colonia Centro,Cojutepeque,01101,,SV,"Colonia Centro, Cojutepeque, SV",True
48852,48852,Colonia Centro,Cojutepeque,01101,,SV,"Colonia Centro, Cojutepeque, SV",True
48853,48853,Colonia Centro,Cojutepeque,01101,,SV,"Colonia Centro, Cojutepeque, SV",True
48854,48854,Colonia Centro,Cojutepeque,01101,,SV,"Colonia Centro, Cojutepeque, SV",True
48855,48855,Colonia Centro,Santa Ana,01101,,SV,"Colonia Centro, Santa Ana, SV",True
48856,48856,Colonia Centro,Santa Ana,01101,,SV,"Colonia Centro, Santa Ana, SV",True
48857,48857,Colonia Centro,Usulután,01101,,SV,"Colonia Centro, Usulután, SV",True
48858,48858,Colonia Centro,Usulután,01101,,SV,"Colonia Centro, Usulután, SV",True
48859,48859,Colonia Centro,Santa Ana,01101,,SV,"Colonia Centro, Santa Ana, SV",True
48860,48860,Colonia Centro,Santa Ana,01101,,SV,"Colonia Centro, Santa Ana, SV",True
48861,48861,Colonia Centro,Antiguo Cuscatlán,01101,,SV,"Colonia Centro, Antiguo Cuscatlán, SV",True
48862,48862,Colonia Centro,Antiguo Cuscatlán,01101,,SV,"Colonia Centro, Antiguo Cuscatlán, SV",True
48863,48863,Colonia Centro,Metapán,01101,,SV,"Colonia Centro, Metapán, SV",True
48864,48864,Colonia Centro,Metapán,01101,,SV,"Colonia Centro, Metapán, SV",True
48865,48865,Colonia Centro,Ilopango,01101,,SV,"Colonia Centro, Ilopango, SV",True
48866,48866,Colonia Centro,Ilopango,01101,,SV,"Colonia Centro, Ilopango, SV",True
48867,48867,Colonia Centro,Apopa,01101,,SV,"Colonia Centro, Apopa, SV",True
48868,48868,Colonia Centro,Apopa,01101,,SV,"Colonia Centro, Apopa, SV",True
48869,48869,Colonia Centro,Sonsonate,01101,,SV,"Colonia Centro, Sonsonate, SV",True
48870,48870,Colonia Centro,Sonsonate,01101,,SV,"Colonia Centro, Sonsonate, SV",True
48871,48871,Colonia Centro,Metapán,01101,,SV,"Colonia Centro, Metapán, SV",True
48872,48872,Colonia Centro,Metapán,01101,,SV,"Colonia Centro, Metapán, SV",True
48873,48873,Colonia Centro,Ahuachapán,01101,,SV,"Colonia Centro, Ahuachapán, SV",True
48874,48874,Colonia Centro,Ahuachapán,01101,,SV,"Colonia Centro, Ahuachapán, SV",True
48875,48875,Colonia Centro,Sonsonate,01101,,SV,"Colonia Centro, Sonsonate, SV",True
48876,48876,Colonia Centro,Sonsonate,01101,,SV,"Colonia Centro, Sonsonate, SV",True
48877,48877,Colonia Centro,La Unión,01101,,SV,"Colonia Centro, La Unión, SV",True
48878,48878,Colonia Centro,La Unión,01101,,SV,"Colonia Centro, La Unión, SV",True
48879,48879,Colonia Centro,Usulután,01101,,SV,"Colonia Centro, Usulután, SV",True
48880,48880,Colonia Centro,Usulután,01101,,SV,"Colonia Centro, Usulután, SV",True
48881,48881,Colonia Centro,Cojutepeque,01101,,SV,"Colonia Centro, Cojutepeque, SV",True
48882,48882,Colonia Centro,Cojutepeque,01101,,SV,"Colonia Centro, Cojutepeque, SV",True
48883,48883,Colonia Centro,Ilopango,01101,,SV,"Colonia Centro, Ilopango, SV",True
48884,48884,Colonia Centro,Ilopango,01101,,SV,"Colonia Centro, Ilopango, SV",True
48885,48885,Colonia Centro,La Unión,01101,,SV,"Colonia Centro, La Unión, SV",True
48886,48886,Colonia Centro,La Unión,01101,,SV,"Colonia Centro, La Unión, SV",True
48887,48887,Colonia Centro,Antiguo Cuscatlán,01101,,SV,"Colonia Centro, Antiguo Cuscatlán, SV",True
48888,48888,Colonia Centro,Antiguo Cuscatlán,01101,,SV,"Colonia Centro, Antiguo Cuscatlán, SV",True
48889,48889,Colonia Centro,Mejicanos,01101,,SV,"Colonia Centro, Mejicanos, SV",True
48890,48890,Colonia Centro,Mejicanos,01101,,SV,"Colonia Centro, Mejicanos, SV",True
48891,48891,Colonia Centro,Zacatecoluca,01101,,SV,"Colonia Centro, Zacatecoluca, SV",True
48892,48892,Colonia Centro,Zacatecoluca,01101,,SV,"Colonia Centro, Zacatecoluca, SV",True
48893,48893,Colonia Centro,Apopa,01101,,SV,"Colonia Centro, Apopa, SV",True
48894,48894,Colonia Centro,Apopa,01101,,SV,"Colonia Centro, Apopa, SV",True
48895,48895,Colonia Centro,San Salvador,01101,,SV,"Colonia Centro, San Salvador, SV",True
48896,48896,Colonia Centro,San Salvador,01101,,SV,"Colonia Centro, San Salvador, SV",True
48897,48897,Colonia Centro,Delgado,01101,,SV,"Colonia Centro, Delgado, SV",True
48898,48898,Colonia Centro,Delgado,01101,,SV,"Colonia Centro, Delgado, SV",True
48899,48899,Colonia Centro,Santa Ana,01101,,SV,"Colonia Centro, Santa Ana, SV",True
48900,48900,Colonia Centro,Santa Ana,01101,,SV,"Colonia Centro, Santa Ana, SV",True
48901,48901,Colonia Centro,Usulután,01101,,SV,"Colonia Centro, Usulután, SV",True
48902,48902,Colonia Centro,Usulután,01101,,SV,"Colonia Centro, Usulután, SV",True
48903,48903,Colonia Centro,Usulután,01101,,SV,"Colonia Centro, Usulután, SV",True
48904,48904,Colonia Centro,Usulután,01101,,SV,"Colonia Centro, Usulután, SV",True
48905,48905,Colonia Centro,La Libertad,01101,,SV,"Colonia Centro, La Libertad, SV",True
48906,48906,Colonia Centro,La Libertad,01101,,SV,"Colonia Centro, La Libertad, SV",True
48907,48907,Colonia Centro,Sonsonate,01101,,SV,"Colonia Centro, Sonsonate, SV",True
48908,48908,Colonia Centro,Sonsonate,01101,,SV,"Colonia Centro, Sonsonate, SV",True
48909,48909,Colonia Centro,San Vicente,01101,,SV,"Colonia Centro, San Vicente, SV",True
48910,48910,Colonia Centro,San Vicente,01101,,SV,"Colonia Centro, San Vicente, SV",True
48911,48911,Colonia Centro,San Salvador,01101,,SV,"Colonia Centro, San Salvador, SV",True
48912,48912,Colonia Centro,San Salvador,01101,,SV,"Colonia Centro, San Salvador, SV",True
48913,48913,Colonia Centro,Ahuachapán,01101,,SV,"Colonia Centro, Ahuachapán, SV",True
48914,48914,Colonia Centro,Ahuachapán,01101,,SV,"Colonia Centro, Ahuachapán, SV",True
48915,48915,Colonia Centro,Mejicanos,01101,,SV,"Colonia Centro, Mejicanos, SV",True
48916,48916,Colonia Centro,Mejicanos,01101,,SV,"Colonia Centro, Mejicanos, SV",True
48917,48917,Colonia Centro,Usulután,01101,,SV,"Colonia Centro, Usulután, SV",True
48918,48918,Colonia Centro,Usulután,01101,,SV,"Colonia Centro, Usulután, SV",True
48919,48919,Colonia Centro,San Vicente,01101,,SV,"Colonia Centro, San Vicente, SV",True
48920,48920,Colonia Centro,San Vicente,01101,,SV,"Colonia Centro, San Vicente, SV",True
48921,48921,Colonia Centro,San Miguel,01101,,SV,"Colonia Centro, San Miguel, SV",True
48922,48922,Colonia Centro,San Miguel,01101,,SV,"Colonia Centro, San Miguel, SV",True
48923,48923,Colonia Centro,Metapán,01101,,SV,"Colonia Centro, Metapán, SV",True
48924,48924,Colonia Centro,Metapán,01101,,SV,"Colonia Centro, Metapán, SV",True
48925,48925,Colonia Centro,La Libertad,01101,,SV,"Colonia Centro, La Libertad, SV",True
48926,48926,Colonia Centro,La Libertad,01101,,SV,"Colonia Centro, La Libertad, SV",True
48927,48927,Colonia Centro,San Miguel,01101,,SV,"Colonia Centro, San Miguel, SV",True
48928,48928,Colonia Centro,San Miguel,01101,,SV,"Colonia Centro, San Miguel, SV",True
48929,48929,Colonia Centro,La Libertad,01101,,SV,"Colonia Centro, La Libertad, SV",True
48930,48930,Colonia Centro,La Libertad,01101,,SV,"Colonia Centro, La Libertad, SV",True
48931,48931,Colonia Centro,Santa Tecla,01101,,SV,"Colonia Centro, Santa Tecla, SV",True
48932,48932,Colonia Centro,Santa Tecla,01101,,SV,"Colonia Centro, Santa Tecla, SV",True
48933,48933,Colonia Centro,San Miguel,01101,,SV,"Colonia Centro, San Miguel, SV",True
48934,48934,Colonia Centro,San Miguel,01101,,SV,"Colonia Centro, San Miguel, SV",True
48935,48935,Colonia Centro,Zacatecoluca,01101,,SV,"Colonia Centro, Zacatecoluca, SV",True
48936,48936,Colonia Centro,Zacatecoluca,01101,,SV,"Colonia Centro, Zacatecoluca, SV",True
48937,48937,Colonia Centro,Cojutepeque,01101,,SV,"Colonia Centro, Cojutepeque, SV",True
48938,48938,Colonia Centro,Cojutepeque,01101,,SV,"Colonia Centro, Cojutepeque, SV",True
48939,48939,Colonia Centro,Cojutepeque,01101,,SV,"Colonia Centro, Cojutepeque, SV",True
48940,48940,Colonia Centro,Cojutepeque,01101,,SV,"Colonia Centro, Cojutepeque, SV",True
48941,48941,Colonia Centro,San Vicente,01101,,SV,"Colonia Centro, San Vicente, SV",True
48942,48942,Colonia Centro,San Vicente,01101,,SV,"Colonia Centro, San Vicente, SV",True
48943,48943,Colonia Centro,Antiguo Cuscatlán,01101,,SV,"Colonia Centro, Antiguo Cuscatlán, SV",True
48944,48944,Colonia Centro,Antiguo Cuscatlán,01101,,SV,"Colonia Centro, Antiguo Cuscatlán, SV",True
