id_fecha,fecha,año,mes,dia,dia_semana,nombre_dia,nombre_mes,trimestre,semana_año,es_fin_semana,es_feriado
20250305,2025-03-05,2025,3,5,3,Wednesday,March,1,10,False,False
20250306,2025-03-06,2025,3,6,4,Thursday,March,1,10,False,False
20250307,2025-03-07,2025,3,7,5,Friday,March,1,10,False,False
20250308,2025-03-08,2025,3,8,6,Saturday,March,1,10,True,False
20250309,2025-03-09,2025,3,9,7,Sunday,March,1,10,True,False
20250310,2025-03-10,2025,3,10,1,Monday,March,1,11,False,False
20250311,2025-03-11,2025,3,11,2,Tuesday,March,1,11,False,False
20250312,2025-03-12,2025,3,12,3,Wednesday,March,1,11,False,False
20250313,2025-03-13,2025,3,13,4,Thursday,March,1,11,False,False
20250314,2025-03-14,2025,3,14,5,Friday,March,1,11,False,False
20250315,2025-03-15,2025,3,15,6,Saturday,March,1,11,True,False
20250316,2025-03-16,2025,3,16,7,Sunday,March,1,11,True,False
20250317,2025-03-17,2025,3,17,1,Monday,March,1,12,False,False
20250318,2025-03-18,2025,3,18,2,Tuesday,March,1,12,False,False
20250319,2025-03-19,2025,3,19,3,Wednesday,March,1,12,False,False
20250320,2025-03-20,2025,3,20,4,Thursday,March,1,12,False,False
20250321,2025-03-21,2025,3,21,5,Friday,March,1,12,False,False
20250322,2025-03-22,2025,3,22,6,Saturday,March,1,12,True,False
20250323,2025-03-23,2025,3,23,7,Sunday,March,1,12,True,False
20250324,2025-03-24,2025,3,24,1,Monday,March,1,13,False,False
20250325,2025-03-25,2025,3,25,2,Tuesday,March,1,13,False,False
20250326,2025-03-26,2025,3,26,3,Wednesday,March,1,13,False,False
20250327,2025-03-27,2025,3,27,4,Thursday,March,1,13,False,True
20250328,2025-03-28,2025,3,28,5,Friday,March,1,13,False,True
20250329,2025-03-29,2025,3,29,6,Saturday,March,1,13,True,True
20250330,2025-03-30,2025,3,30,7,Sunday,March,1,13,True,False
20250331,2025-03-31,2025,3,31,1,Monday,March,1,14,False,False
20250401,2025-04-01,2025,4,1,2,Tuesday,April,2,14,False,False
20250402,2025-04-02,2025,4,2,3,Wednesday,April,2,14,False,False
20250403,2025-04-03,2025,4,3,4,Thursday,April,2,14,False,True
20250404,2025-04-04,2025,4,4,5,Friday,April,2,14,False,True
20250405,2025-04-05,2025,4,5,6,Saturday,April,2,14,True,True
20250406,2025-04-06,2025,4,6,7,Sunday,April,2,14,True,False
20250407,2025-04-07,2025,4,7,1,Monday,April,2,15,False,False
20250408,2025-04-08,2025,4,8,2,Tuesday,April,2,15,False,False
20250409,2025-04-09,2025,4,9,3,Wednesday,April,2,15,False,False
20250410,2025-04-10,2025,4,10,4,Thursday,April,2,15,False,True
20250411,2025-04-11,2025,4,11,5,Friday,April,2,15,False,True
20250412,2025-04-12,2025,4,12,6,Saturday,April,2,15,True,True
20250413,2025-04-13,2025,4,13,7,Sunday,April,2,15,True,False
20250414,2025-04-14,2025,4,14,1,Monday,April,2,16,False,False
20250415,2025-04-15,2025,4,15,2,Tuesday,April,2,16,False,False
20250416,2025-04-16,2025,4,16,3,Wednesday,April,2,16,False,False
20250417,2025-04-17,2025,4,17,4,Thursday,April,2,16,False,False
20250418,2025-04-18,2025,4,18,5,Friday,April,2,16,False,False
20250419,2025-04-19,2025,4,19,6,Saturday,April,2,16,True,False
20250420,2025-04-20,2025,4,20,7,Sunday,April,2,16,True,False
20250421,2025-04-21,2025,4,21,1,Monday,April,2,17,False,False
20250422,2025-04-22,2025,4,22,2,Tuesday,April,2,17,False,False
20250423,2025-04-23,2025,4,23,3,Wednesday,April,2,17,False,False
20250424,2025-04-24,2025,4,24,4,Thursday,April,2,17,False,False
20250425,2025-04-25,2025,4,25,5,Friday,April,2,17,False,False
20250426,2025-04-26,2025,4,26,6,Saturday,April,2,17,True,False
20250427,2025-04-27,2025,4,27,7,Sunday,April,2,17,True,False
20250428,2025-04-28,2025,4,28,1,Monday,April,2,18,False,False
20250429,2025-04-29,2025,4,29,2,Tuesday,April,2,18,False,False
20250430,2025-04-30,2025,4,30,3,Wednesday,April,2,18,False,False
20250501,2025-05-01,2025,5,1,4,Thursday,May,2,18,False,True
20250502,2025-05-02,2025,5,2,5,Friday,May,2,18,False,False
20250503,2025-05-03,2025,5,3,6,Saturday,May,2,18,True,False
20250504,2025-05-04,2025,5,4,7,Sunday,May,2,18,True,False
20250505,2025-05-05,2025,5,5,1,Monday,May,2,19,False,False
20250506,2025-05-06,2025,5,6,2,Tuesday,May,2,19,False,False
20250507,2025-05-07,2025,5,7,3,Wednesday,May,2,19,False,False
20250508,2025-05-08,2025,5,8,4,Thursday,May,2,19,False,False
20250509,2025-05-09,2025,5,9,5,Friday,May,2,19,False,False
20250510,2025-05-10,2025,5,10,6,Saturday,May,2,19,True,True
20250511,2025-05-11,2025,5,11,7,Sunday,May,2,19,True,False
20250512,2025-05-12,2025,5,12,1,Monday,May,2,20,False,False
20250513,2025-05-13,2025,5,13,2,Tuesday,May,2,20,False,False
20250514,2025-05-14,2025,5,14,3,Wednesday,May,2,20,False,False
20250515,2025-05-15,2025,5,15,4,Thursday,May,2,20,False,False
20250516,2025-05-16,2025,5,16,5,Friday,May,2,20,False,False
20250517,2025-05-17,2025,5,17,6,Saturday,May,2,20,True,False
20250518,2025-05-18,2025,5,18,7,Sunday,May,2,20,True,False
20250519,2025-05-19,2025,5,19,1,Monday,May,2,21,False,False
20250520,2025-05-20,2025,5,20,2,Tuesday,May,2,21,False,False
20250521,2025-05-21,2025,5,21,3,Wednesday,May,2,21,False,False
20250522,2025-05-22,2025,5,22,4,Thursday,May,2,21,False,False
20250523,2025-05-23,2025,5,23,5,Friday,May,2,21,False,False
20250524,2025-05-24,2025,5,24,6,Saturday,May,2,21,True,False
20250525,2025-05-25,2025,5,25,7,Sunday,May,2,21,True,False
20250526,2025-05-26,2025,5,26,1,Monday,May,2,22,False,False
20250527,2025-05-27,2025,5,27,2,Tuesday,May,2,22,False,False
20250528,2025-05-28,2025,5,28,3,Wednesday,May,2,22,False,False
20250529,2025-05-29,2025,5,29,4,Thursday,May,2,22,False,False
20250530,2025-05-30,2025,5,30,5,Friday,May,2,22,False,False
20250531,2025-05-31,2025,5,31,6,Saturday,May,2,22,True,False
20250601,2025-06-01,2025,6,1,7,Sunday,June,2,22,True,False
20250602,2025-06-02,2025,6,2,1,Monday,June,2,23,False,False
20250603,2025-06-03,2025,6,3,2,Tuesday,June,2,23,False,False
20250604,2025-06-04,2025,6,4,3,Wednesday,June,2,23,False,False
20250605,2025-06-05,2025,6,5,4,Thursday,June,2,23,False,False
20250606,2025-06-06,2025,6,6,5,Friday,June,2,23,False,False
20250607,2025-06-07,2025,6,7,6,Saturday,June,2,23,True,False
20250608,2025-06-08,2025,6,8,7,Sunday,June,2,23,True,False
20250609,2025-06-09,2025,6,9,1,Monday,June,2,24,False,False
20250610,2025-06-10,2025,6,10,2,Tuesday,June,2,24,False,False
20250611,2025-06-11,2025,6,11,3,Wednesday,June,2,24,False,False
20250612,2025-06-12,2025,6,12,4,Thursday,June,2,24,False,False
20250613,2025-06-13,2025,6,13,5,Friday,June,2,24,False,False
20250614,2025-06-14,2025,6,14,6,Saturday,June,2,24,True,False
20250615,2025-06-15,2025,6,15,7,Sunday,June,2,24,True,False
20250616,2025-06-16,2025,6,16,1,Monday,June,2,25,False,False
20250617,2025-06-17,2025,6,17,2,Tuesday,June,2,25,False,True
20250618,2025-06-18,2025,6,18,3,Wednesday,June,2,25,False,False
20250619,2025-06-19,2025,6,19,4,Thursday,June,2,25,False,False
20250620,2025-06-20,2025,6,20,5,Friday,June,2,25,False,False
20250621,2025-06-21,2025,6,21,6,Saturday,June,2,25,True,False
20250622,2025-06-22,2025,6,22,7,Sunday,June,2,25,True,False
20250623,2025-06-23,2025,6,23,1,Monday,June,2,26,False,False
20250624,2025-06-24,2025,6,24,2,Tuesday,June,2,26,False,False
20250625,2025-06-25,2025,6,25,3,Wednesday,June,2,26,False,False
20250626,2025-06-26,2025,6,26,4,Thursday,June,2,26,False,False
20250627,2025-06-27,2025,6,27,5,Friday,June,2,26,False,False
20250628,2025-06-28,2025,6,28,6,Saturday,June,2,26,True,False
20250629,2025-06-29,2025,6,29,7,Sunday,June,2,26,True,False
20250630,2025-06-30,2025,6,30,1,Monday,June,2,27,False,False
20250701,2025-07-01,2025,7,1,2,Tuesday,July,3,27,False,False
20250702,2025-07-02,2025,7,2,3,Wednesday,July,3,27,False,False
20250703,2025-07-03,2025,7,3,4,Thursday,July,3,27,False,False
20250704,2025-07-04,2025,7,4,5,Friday,July,3,27,False,False
20250705,2025-07-05,2025,7,5,6,Saturday,July,3,27,True,False
20250706,2025-07-06,2025,7,6,7,Sunday,July,3,27,True,False
20250707,2025-07-07,2025,7,7,1,Monday,July,3,28,False,False
20250708,2025-07-08,2025,7,8,2,Tuesday,July,3,28,False,False
20250709,2025-07-09,2025,7,9,3,Wednesday,July,3,28,False,False
20250710,2025-07-10,2025,7,10,4,Thursday,July,3,28,False,False
20250711,2025-07-11,2025,7,11,5,Friday,July,3,28,False,False
20250712,2025-07-12,2025,7,12,6,Saturday,July,3,28,True,False
20250713,2025-07-13,2025,7,13,7,Sunday,July,3,28,True,False
20250714,2025-07-14,2025,7,14,1,Monday,July,3,29,False,False
20250715,2025-07-15,2025,7,15,2,Tuesday,July,3,29,False,False
20250716,2025-07-16,2025,7,16,3,Wednesday,July,3,29,False,False
20250717,2025-07-17,2025,7,17,4,Thursday,July,3,29,False,False
20250718,2025-07-18,2025,7,18,5,Friday,July,3,29,False,False
20250719,2025-07-19,2025,7,19,6,Saturday,July,3,29,True,False
20250720,2025-07-20,2025,7,20,7,Sunday,July,3,29,True,False
20250721,2025-07-21,2025,7,21,1,Monday,July,3,30,False,False
20250722,2025-07-22,2025,7,22,2,Tuesday,July,3,30,False,False
20250723,2025-07-23,2025,7,23,3,Wednesday,July,3,30,False,False
20250724,2025-07-24,2025,7,24,4,Thursday,July,3,30,False,False
20250725,2025-07-25,2025,7,25,5,Friday,July,3,30,False,False
20250726,2025-07-26,2025,7,26,6,Saturday,July,3,30,True,False
20250727,2025-07-27,2025,7,27,7,Sunday,July,3,30,True,False
20250728,2025-07-28,2025,7,28,1,Monday,July,3,31,False,False
20250729,2025-07-29,2025,7,29,2,Tuesday,July,3,31,False,False
20250730,2025-07-30,2025,7,30,3,Wednesday,July,3,31,False,False
20250731,2025-07-31,2025,7,31,4,Thursday,July,3,31,False,False
20250801,2025-08-01,2025,8,1,5,Friday,August,3,31,False,False
20250802,2025-08-02,2025,8,2,6,Saturday,August,3,31,True,False
20250803,2025-08-03,2025,8,3,7,Sunday,August,3,31,True,False
20250804,2025-08-04,2025,8,4,1,Monday,August,3,32,False,False
20250805,2025-08-05,2025,8,5,2,Tuesday,August,3,32,False,False
20250806,2025-08-06,2025,8,6,3,Wednesday,August,3,32,False,True
20250807,2025-08-07,2025,8,7,4,Thursday,August,3,32,False,False
20250808,2025-08-08,2025,8,8,5,Friday,August,3,32,False,False
20250809,2025-08-09,2025,8,9,6,Saturday,August,3,32,True,False
20250810,2025-08-10,2025,8,10,7,Sunday,August,3,32,True,False
20250811,2025-08-11,2025,8,11,1,Monday,August,3,33,False,False
20250812,2025-08-12,2025,8,12,2,Tuesday,August,3,33,False,False
20250813,2025-08-13,2025,8,13,3,Wednesday,August,3,33,False,False
20250814,2025-08-14,2025,8,14,4,Thursday,August,3,33,False,False
20250815,2025-08-15,2025,8,15,5,Friday,August,3,33,False,False
20250816,2025-08-16,2025,8,16,6,Saturday,August,3,33,True,False
20250817,2025-08-17,2025,8,17,7,Sunday,August,3,33,True,False
20250818,2025-08-18,2025,8,18,1,Monday,August,3,34,False,False
20250819,2025-08-19,2025,8,19,2,Tuesday,August,3,34,False,False
20250820,2025-08-20,2025,8,20,3,Wednesday,August,3,34,False,False
20250821,2025-08-21,2025,8,21,4,Thursday,August,3,34,False,False
20250822,2025-08-22,2025,8,22,5,Friday,August,3,34,False,False
20250823,2025-08-23,2025,8,23,6,Saturday,August,3,34,True,False
20250824,2025-08-24,2025,8,24,7,Sunday,August,3,34,True,False
20250825,2025-08-25,2025,8,25,1,Monday,August,3,35,False,False
20250826,2025-08-26,2025,8,26,2,Tuesday,August,3,35,False,False
20250827,2025-08-27,2025,8,27,3,Wednesday,August,3,35,False,False
20250828,2025-08-28,2025,8,28,4,Thursday,August,3,35,False,False
20250829,2025-08-29,2025,8,29,5,Friday,August,3,35,False,False
20250830,2025-08-30,2025,8,30,6,Saturday,August,3,35,True,False
20250831,2025-08-31,2025,8,31,7,Sunday,August,3,35,True,False
20250901,2025-09-01,2025,9,1,1,Monday,September,3,36,False,False
20250902,2025-09-02,2025,9,2,2,Tuesday,September,3,36,False,False
20250903,2025-09-03,2025,9,3,3,Wednesday,September,3,36,False,False
20250904,2025-09-04,2025,9,4,4,Thursday,September,3,36,False,False
20250905,2025-09-05,2025,9,5,5,Friday,September,3,36,False,False
20250906,2025-09-06,2025,9,6,6,Saturday,September,3,36,True,False
20250907,2025-09-07,2025,9,7,7,Sunday,September,3,36,True,False
20250908,2025-09-08,2025,9,8,1,Monday,September,3,37,False,False
20250909,2025-09-09,2025,9,9,2,Tuesday,September,3,37,False,False
20250910,2025-09-10,2025,9,10,3,Wednesday,September,3,37,False,False
20250911,2025-09-11,2025,9,11,4,Thursday,September,3,37,False,False
20250912,2025-09-12,2025,9,12,5,Friday,September,3,37,False,False
20250913,2025-09-13,2025,9,13,6,Saturday,September,3,37,True,False
20250914,2025-09-14,2025,9,14,7,Sunday,September,3,37,True,False
20250915,2025-09-15,2025,9,15,1,Monday,September,3,38,False,True
20250916,2025-09-16,2025,9,16,2,Tuesday,September,3,38,False,False
20250917,2025-09-17,2025,9,17,3,Wednesday,September,3,38,False,False
20250918,2025-09-18,2025,9,18,4,Thursday,September,3,38,False,False
20250919,2025-09-19,2025,9,19,5,Friday,September,3,38,False,False
20250920,2025-09-20,2025,9,20,6,Saturday,September,3,38,True,False
20250921,2025-09-21,2025,9,21,7,Sunday,September,3,38,True,False
20250922,2025-09-22,2025,9,22,1,Monday,September,3,39,False,False
20250923,2025-09-23,2025,9,23,2,Tuesday,September,3,39,False,False
20250924,2025-09-24,2025,9,24,3,Wednesday,September,3,39,False,False
20250925,2025-09-25,2025,9,25,4,Thursday,September,3,39,False,False
20250926,2025-09-26,2025,9,26,5,Friday,September,3,39,False,False
20250927,2025-09-27,2025,9,27,6,Saturday,September,3,39,True,False
20250928,2025-09-28,2025,9,28,7,Sunday,September,3,39,True,False
20250929,2025-09-29,2025,9,29,1,Monday,September,3,40,False,False
20250930,2025-09-30,2025,9,30,2,Tuesday,September,3,40,False,False
20251001,2025-10-01,2025,10,1,3,Wednesday,October,4,40,False,False
20251002,2025-10-02,2025,10,2,4,Thursday,October,4,40,False,False
20251003,2025-10-03,2025,10,3,5,Friday,October,4,40,False,False
20251004,2025-10-04,2025,10,4,6,Saturday,October,4,40,True,False
20251005,2025-10-05,2025,10,5,7,Sunday,October,4,40,True,False
20251006,2025-10-06,2025,10,6,1,Monday,October,4,41,False,False
20251007,2025-10-07,2025,10,7,2,Tuesday,October,4,41,False,False
20251008,2025-10-08,2025,10,8,3,Wednesday,October,4,41,False,False
20251009,2025-10-09,2025,10,9,4,Thursday,October,4,41,False,False
20251010,2025-10-10,2025,10,10,5,Friday,October,4,41,False,False
20251011,2025-10-11,2025,10,11,6,Saturday,October,4,41,True,False
20251012,2025-10-12,2025,10,12,7,Sunday,October,4,41,True,False
20251013,2025-10-13,2025,10,13,1,Monday,October,4,42,False,False
20251014,2025-10-14,2025,10,14,2,Tuesday,October,4,42,False,False
20251015,2025-10-15,2025,10,15,3,Wednesday,October,4,42,False,False
20251016,2025-10-16,2025,10,16,4,Thursday,October,4,42,False,False
20251017,2025-10-17,2025,10,17,5,Friday,October,4,42,False,False
20251018,2025-10-18,2025,10,18,6,Saturday,October,4,42,True,False
20251019,2025-10-19,2025,10,19,7,Sunday,October,4,42,True,False
20251020,2025-10-20,2025,10,20,1,Monday,October,4,43,False,False
20251021,2025-10-21,2025,10,21,2,Tuesday,October,4,43,False,False
20251022,2025-10-22,2025,10,22,3,Wednesday,October,4,43,False,False
20251023,2025-10-23,2025,10,23,4,Thursday,October,4,43,False,False
20251024,2025-10-24,2025,10,24,5,Friday,October,4,43,False,False
20251025,2025-10-25,2025,10,25,6,Saturday,October,4,43,True,False
20251026,2025-10-26,2025,10,26,7,Sunday,October,4,43,True,False
20251027,2025-10-27,2025,10,27,1,Monday,October,4,44,False,False
20251028,2025-10-28,2025,10,28,2,Tuesday,October,4,44,False,False
20251029,2025-10-29,2025,10,29,3,Wednesday,October,4,44,False,False
20251030,2025-10-30,2025,10,30,4,Thursday,October,4,44,False,False
20251031,2025-10-31,2025,10,31,5,Friday,October,4,44,False,False
20251101,2025-11-01,2025,11,1,6,Saturday,November,4,44,True,False
20251102,2025-11-02,2025,11,2,7,Sunday,November,4,44,True,True
20251103,2025-11-03,2025,11,3,1,Monday,November,4,45,False,False
20251104,2025-11-04,2025,11,4,2,Tuesday,November,4,45,False,False
20251105,2025-11-05,2025,11,5,3,Wednesday,November,4,45,False,False
20251106,2025-11-06,2025,11,6,4,Thursday,November,4,45,False,False
20251107,2025-11-07,2025,11,7,5,Friday,November,4,45,False,False
20251108,2025-11-08,2025,11,8,6,Saturday,November,4,45,True,False
20251109,2025-11-09,2025,11,9,7,Sunday,November,4,45,True,False
20251110,2025-11-10,2025,11,10,1,Monday,November,4,46,False,False
20251111,2025-11-11,2025,11,11,2,Tuesday,November,4,46,False,False
20251112,2025-11-12,2025,11,12,3,Wednesday,November,4,46,False,False
20251113,2025-11-13,2025,11,13,4,Thursday,November,4,46,False,False
20251114,2025-11-14,2025,11,14,5,Friday,November,4,46,False,False
20251115,2025-11-15,2025,11,15,6,Saturday,November,4,46,True,False
20251116,2025-11-16,2025,11,16,7,Sunday,November,4,46,True,False
20251117,2025-11-17,2025,11,17,1,Monday,November,4,47,False,False
20251118,2025-11-18,2025,11,18,2,Tuesday,November,4,47,False,False
20251119,2025-11-19,2025,11,19,3,Wednesday,November,4,47,False,False
20251120,2025-11-20,2025,11,20,4,Thursday,November,4,47,False,False
20251121,2025-11-21,2025,11,21,5,Friday,November,4,47,False,False
20251122,2025-11-22,2025,11,22,6,Saturday,November,4,47,True,False
20251123,2025-11-23,2025,11,23,7,Sunday,November,4,47,True,False
20251124,2025-11-24,2025,11,24,1,Monday,November,4,48,False,False
20251125,2025-11-25,2025,11,25,2,Tuesday,November,4,48,False,False
20251126,2025-11-26,2025,11,26,3,Wednesday,November,4,48,False,False
20251127,2025-11-27,2025,11,27,4,Thursday,November,4,48,False,False
20251128,2025-11-28,2025,11,28,5,Friday,November,4,48,False,False
20251129,2025-11-29,2025,11,29,6,Saturday,November,4,48,True,False
20251130,2025-11-30,2025,11,30,7,Sunday,November,4,48,True,False
20251201,2025-12-01,2025,12,1,1,Monday,December,4,49,False,False
20251202,2025-12-02,2025,12,2,2,Tuesday,December,4,49,False,False
20251203,2025-12-03,2025,12,3,3,Wednesday,December,4,49,False,False
20251204,2025-12-04,2025,12,4,4,Thursday,December,4,49,False,False
20251205,2025-12-05,2025,12,5,5,Friday,December,4,49,False,False
20251206,2025-12-06,2025,12,6,6,Saturday,December,4,49,True,False
20251207,2025-12-07,2025,12,7,7,Sunday,December,4,49,True,False
20251208,2025-12-08,2025,12,8,1,Monday,December,4,50,False,False
20251209,2025-12-09,2025,12,9,2,Tuesday,December,4,50,False,False
20251210,2025-12-10,2025,12,10,3,Wednesday,December,4,50,False,False
20251211,2025-12-11,2025,12,11,4,Thursday,December,4,50,False,False
20251212,2025-12-12,2025,12,12,5,Friday,December,4,50,False,False
20251213,2025-12-13,2025,12,13,6,Saturday,December,4,50,True,False
20251214,2025-12-14,2025,12,14,7,Sunday,December,4,50,True,False
20251215,2025-12-15,2025,12,15,1,Monday,December,4,51,False,False
20251216,2025-12-16,2025,12,16,2,Tuesday,December,4,51,False,False
20251217,2025-12-17,2025,12,17,3,Wednesday,December,4,51,False,False
20251218,2025-12-18,2025,12,18,4,Thursday,December,4,51,False,False
20251219,2025-12-19,2025,12,19,5,Friday,December,4,51,False,False
20251220,2025-12-20,2025,12,20,6,Saturday,December,4,51,True,False
20251221,2025-12-21,2025,12,21,7,Sunday,December,4,51,True,False
20251222,2025-12-22,2025,12,22,1,Monday,December,4,52,False,False
20251223,2025-12-23,2025,12,23,2,Tuesday,December,4,52,False,False
20251224,2025-12-24,2025,12,24,3,Wednesday,December,4,52,False,False
20251225,2025-12-25,2025,12,25,4,Thursday,December,4,52,False,True
20251226,2025-12-26,2025,12,26,5,Friday,December,4,52,False,False
20251227,2025-12-27,2025,12,27,6,Saturday,December,4,52,True,False
20251228,2025-12-28,2025,12,28,7,Sunday,December,4,52,True,False
20251229,2025-12-29,2025,12,29,1,Monday,December,4,1,False,False
20251230,2025-12-30,2025,12,30,2,Tuesday,December,4,1,False,False
20251231,2025-12-31,2025,12,31,3,Wednesday,December,4,1,False,False
