orden_id,orden_externo_id,numero_orden,currency,created_at,tipo_orden,canal,tasa_cambio
20276,133558,ORD-00133558,USD,2023-12-30 15:43:18,Venta,E-Commerce,1.0
20277,133561,ORD-00133561,USD,2023-05-16 17:53:04,Venta,E-Commerce,1.0
20278,133571,ORD-00133571,USD,2024-01-03 09:27:59,Venta,E-Commerce,1.0
20279,133575,ORD-00133575,USD,2025-05-21 18:08:49,Venta,E-Commerce,1.0
20280,133579,ORD-00133579,USD,2025-10-03 14:12:18,Venta,E-Commerce,1.0
20281,133586,ORD-00133586,USD,2024-09-23 20:21:17,Venta,E-Commerce,1.0
20282,133591,ORD-00133591,USD,2023-11-16 18:24:44,Venta,E-Commerce,1.0
20283,133601,ORD-00133601,USD,2023-08-24 16:45:41,Venta,E-Commerce,1.0
20284,133605,ORD-00133605,USD,2024-11-29 20:40:23,Venta,E-Commerce,1.0
20285,133616,ORD-00133616,USD,2023-06-07 10:44:08,Venta,E-Commerce,1.0
20286,133623,ORD-00133623,USD,2023-12-26 12:32:00,Venta,E-Commerce,1.0
20287,133626,ORD-00133626,USD,2023-07-29 19:19:48,Venta,E-Commerce,1.0
20288,133629,ORD-00133629,USD,2023-10-04 18:16:28,Venta,E-Commerce,1.0
20289,133637,ORD-00133637,USD,2024-05-24 20:57:40,Venta,E-Commerce,1.0
20290,133639,ORD-00133639,USD,2025-10-10 20:32:42,Venta,E-Commerce,1.0
20291,133653,ORD-00133653,USD,2024-02-25 14:06:59,Venta,E-Commerce,1.0
20292,133661,ORD-00133661,USD,2023-07-09 10:36:17,Venta,E-Commerce,1.0
20293,133663,ORD-00133663,USD,2023-09-04 14:22:03,Venta,E-Commerce,1.0
20294,133669,ORD-00133669,USD,2024-11-18 10:20:41,Venta,E-Commerce,1.0
20295,133672,ORD-00133672,USD,2024-06-06 17:29:19,Venta,E-Commerce,1.0
20296,133684,ORD-00133684,USD,2023-06-17 08:12:34,Venta,E-Commerce,1.0
20297,133709,ORD-00133709,USD,2025-11-03 12:33:46,Venta,E-Commerce,1.0
20298,133717,ORD-00133717,USD,2025-05-19 17:09:04,Venta,E-Commerce,1.0
20299,133719,ORD-00133719,USD,2024-10-12 13:54:50,Venta,E-Commerce,1.0
20300,133723,ORD-00133723,USD,2024-07-20 19:21:01,Venta,E-Commerce,1.0
20301,133725,ORD-00133725,USD,2025-05-05 13:34:51,Venta,E-Commerce,1.0
20302,133731,ORD-00133731,USD,2025-11-29 17:58:19,Venta,E-Commerce,1.0
20303,133735,ORD-00133735,USD,2024-12-16 11:38:11,Venta,E-Commerce,1.0
20304,133737,ORD-00133737,USD,2023-10-21 12:13:47,Venta,E-Commerce,1.0
20305,133738,ORD-00133738,USD,2023-11-07 10:17:30,Venta,E-Commerce,1.0
20306,133739,ORD-00133739,USD,2023-07-01 20:23:32,Venta,E-Commerce,1.0
20307,133741,ORD-00133741,USD,2025-09-16 14:13:57,Venta,E-Commerce,1.0
20308,133776,ORD-00133776,USD,2023-02-16 12:59:58,Venta,E-Commerce,1.0
20309,133778,ORD-00133778,USD,2023-03-24 09:08:05,Venta,E-Commerce,1.0
20310,133779,ORD-00133779,USD,2023-11-17 13:00:40,Venta,E-Commerce,1.0
20311,133808,ORD-00133808,USD,2024-05-09 11:01:13,Venta,E-Commerce,1.0
20312,133815,ORD-00133815,USD,2023-12-28 18:54:50,Venta,E-Commerce,1.0
20313,133820,ORD-00133820,USD,2023-12-15 09:47:59,Venta,E-Commerce,1.0
20314,133823,ORD-00133823,USD,2025-10-03 13:58:15,Venta,E-Commerce,1.0
20315,133839,ORD-00133839,USD,2023-07-03 16:40:05,Venta,E-Commerce,1.0
20316,133842,ORD-00133842,USD,2024-12-15 12:04:45,Venta,E-Commerce,1.0
20317,133848,ORD-00133848,USD,2024-07-31 08:31:23,Venta,E-Commerce,1.0
20318,133852,ORD-00133852,USD,2024-06-05 12:07:24,Venta,E-Commerce,1.0
20319,133866,ORD-00133866,USD,2023-12-07 08:37:55,Venta,E-Commerce,1.0
20320,133878,ORD-00133878,USD,2024-07-06 10:34:21,Venta,E-Commerce,1.0
20321,133884,ORD-00133884,USD,2023-12-15 13:38:39,Venta,E-Commerce,1.0
20322,133895,ORD-00133895,USD,2024-12-15 17:00:50,Venta,E-Commerce,1.0
20323,133904,ORD-00133904,USD,2025-05-19 14:33:11,Venta,E-Commerce,1.0
20324,133915,ORD-00133915,USD,2024-08-06 08:50:42,Venta,E-Commerce,1.0
20325,133918,ORD-00133918,USD,2025-10-24 19:54:01,Venta,E-Commerce,1.0
20326,133919,ORD-00133919,USD,2025-02-04 17:22:30,Venta,E-Commerce,1.0
20327,133920,ORD-00133920,USD,2024-12-27 09:16:12,Venta,E-Commerce,1.0
20328,133923,ORD-00133923,USD,2024-06-19 12:13:54,Venta,E-Commerce,1.0
20329,133926,ORD-00133926,USD,2023-03-21 17:28:37,Venta,E-Commerce,1.0
20330,133934,ORD-00133934,USD,2023-08-10 16:46:01,Venta,E-Commerce,1.0
20331,133954,ORD-00133954,USD,2024-03-08 19:54:04,Venta,E-Commerce,1.0
20332,133956,ORD-00133956,USD,2025-10-02 20:08:10,Venta,E-Commerce,1.0
20333,133961,ORD-00133961,USD,2023-05-28 16:48:10,Venta,E-Commerce,1.0
20334,133969,ORD-00133969,USD,2025-03-29 18:22:05,Venta,E-Commerce,1.0
20335,133973,ORD-00133973,USD,2025-03-26 13:57:11,Venta,E-Commerce,1.0
20336,133980,ORD-00133980,USD,2024-07-27 08:33:13,Venta,E-Commerce,1.0
20337,133985,ORD-00133985,USD,2023-11-02 15:40:13,Venta,E-Commerce,1.0
20338,133988,ORD-00133988,USD,2023-10-24 17:03:07,Venta,E-Commerce,1.0
20339,133989,ORD-00133989,USD,2025-03-20 16:32:55,Venta,E-Commerce,1.0
20340,134006,ORD-00134006,USD,2024-09-17 15:24:57,Venta,E-Commerce,1.0
20341,134012,ORD-00134012,USD,2024-11-08 20:24:23,Venta,E-Commerce,1.0
20342,134014,ORD-00134014,USD,2023-10-05 18:34:16,Venta,E-Commerce,1.0
20343,134015,ORD-00134015,USD,2023-12-12 12:20:54,Venta,E-Commerce,1.0
20344,134019,ORD-00134019,USD,2025-03-10 17:16:52,Venta,E-Commerce,1.0
20345,134033,ORD-00134033,USD,2023-07-15 19:09:58,Venta,E-Commerce,1.0
20346,134051,ORD-00134051,USD,2023-07-15 09:52:08,Venta,E-Commerce,1.0
20347,134069,ORD-00134069,USD,2024-05-17 12:51:22,Venta,E-Commerce,1.0
20348,134088,ORD-00134088,USD,2025-05-06 15:28:38,Venta,E-Commerce,1.0
20349,134102,ORD-00134102,USD,2023-03-20 17:30:59,Venta,E-Commerce,1.0
20350,134105,ORD-00134105,USD,2024-12-20 12:49:39,Venta,E-Commerce,1.0
20351,134107,ORD-00134107,USD,2023-10-06 13:42:57,Venta,E-Commerce,1.0
20352,134112,ORD-00134112,USD,2025-05-13 20:46:43,Venta,E-Commerce,1.0
20353,134122,ORD-00134122,USD,2024-11-04 12:42:53,Venta,E-Commerce,1.0
20354,134140,ORD-00134140,USD,2024-05-24 18:24:23,Venta,E-Commerce,1.0
20355,134151,ORD-00134151,USD,2024-03-16 11:52:48,Venta,E-Commerce,1.0
20356,134160,ORD-00134160,USD,2024-12-04 09:39:52,Venta,E-Commerce,1.0
20357,134168,ORD-00134168,USD,2023-11-06 20:27:08,Venta,E-Commerce,1.0
20358,134181,ORD-00134181,USD,2023-03-09 20:44:41,Venta,E-Commerce,1.0
20359,134188,ORD-00134188,USD,2024-08-25 11:14:35,Venta,E-Commerce,1.0
20360,134194,ORD-00134194,USD,2023-02-12 17:25:45,Venta,E-Commerce,1.0
20361,134198,ORD-00134198,USD,2024-04-23 15:35:32,Venta,E-Commerce,1.0
20362,134201,ORD-00134201,USD,2025-04-24 15:12:51,Venta,E-Commerce,1.0
20363,134208,ORD-00134208,USD,2023-12-12 14:39:21,Venta,E-Commerce,1.0
20364,134221,ORD-00134221,USD,2023-10-14 11:47:20,Venta,E-Commerce,1.0
20365,134223,ORD-00134223,USD,2023-05-13 19:33:35,Venta,E-Commerce,1.0
20366,134247,ORD-00134247,USD,2023-06-30 13:58:31,Venta,E-Commerce,1.0
20367,134248,ORD-00134248,USD,2025-02-01 16:48:13,Venta,E-Commerce,1.0
20368,134254,ORD-00134254,USD,2023-12-30 15:49:49,Venta,E-Commerce,1.0
20369,134256,ORD-00134256,USD,2023-04-28 13:03:55,Venta,E-Commerce,1.0
20370,134259,ORD-00134259,USD,2025-07-04 12:51:09,Venta,E-Commerce,1.0
20371,134262,ORD-00134262,USD,2023-12-04 11:20:44,Venta,E-Commerce,1.0
20372,134265,ORD-00134265,USD,2025-09-24 10:27:00,Venta,E-Commerce,1.0
20373,134272,ORD-00134272,USD,2023-07-26 20:40:35,Venta,E-Commerce,1.0
20374,134275,ORD-00134275,USD,2025-02-04 19:10:19,Venta,E-Commerce,1.0
20375,134276,ORD-00134276,USD,2025-05-28 08:00:49,Venta,E-Commerce,1.0
20376,134291,ORD-00134291,USD,2024-11-30 16:49:59,Venta,E-Commerce,1.0
20377,134293,ORD-00134293,USD,2024-03-19 14:43:13,Venta,E-Commerce,1.0
20378,134296,ORD-00134296,USD,2024-07-04 14:28:11,Venta,E-Commerce,1.0
20379,134298,ORD-00134298,USD,2023-07-31 10:12:18,Venta,E-Commerce,1.0
20380,134305,ORD-00134305,USD,2025-07-02 12:13:03,Venta,E-Commerce,1.0
20381,134313,ORD-00134313,USD,2024-12-27 12:33:28,Venta,E-Commerce,1.0
20382,134316,ORD-00134316,USD,2025-09-07 09:53:40,Venta,E-Commerce,1.0
20383,134330,ORD-00134330,USD,2023-11-25 08:16:41,Venta,E-Commerce,1.0
20384,134337,ORD-00134337,USD,2023-01-29 19:24:41,Venta,E-Commerce,1.0
20385,134343,ORD-00134343,USD,2023-12-03 10:19:07,Venta,E-Commerce,1.0
20386,134349,ORD-00134349,USD,2023-11-25 16:32:31,Venta,E-Commerce,1.0
20387,134350,ORD-00134350,USD,2025-09-10 09:06:36,Venta,E-Commerce,1.0
20388,134360,ORD-00134360,USD,2023-08-12 10:04:04,Venta,E-Commerce,1.0
20389,134371,ORD-00134371,USD,2024-01-08 17:36:19,Venta,E-Commerce,1.0
20390,134375,ORD-00134375,USD,2024-02-21 20:28:07,Venta,E-Commerce,1.0
20391,134377,ORD-00134377,USD,2024-04-27 11:02:58,Venta,E-Commerce,1.0
20392,134383,ORD-00134383,USD,2023-12-04 13:23:39,Venta,E-Commerce,1.0
20393,134384,ORD-00134384,USD,2023-12-31 11:56:28,Venta,E-Commerce,1.0
20394,134409,ORD-00134409,USD,2024-12-18 19:24:54,Venta,E-Commerce,1.0
20395,134412,ORD-00134412,USD,2025-06-23 10:33:27,Venta,E-Commerce,1.0
20396,134416,ORD-00134416,USD,2025-07-10 09:14:51,Venta,E-Commerce,1.0
20397,134419,ORD-00134419,USD,2024-08-12 14:44:36,Venta,E-Commerce,1.0
20398,134432,ORD-00134432,USD,2024-11-23 11:54:13,Venta,E-Commerce,1.0
20399,134433,ORD-00134433,USD,2023-07-05 18:07:22,Venta,E-Commerce,1.0
20400,134446,ORD-00134446,USD,2023-12-28 20:19:16,Venta,E-Commerce,1.0
20401,134449,ORD-00134449,USD,2025-01-11 09:02:28,Venta,E-Commerce,1.0
20402,134450,ORD-00134450,USD,2023-11-28 20:47:07,Venta,E-Commerce,1.0
20403,134473,ORD-00134473,USD,2023-08-25 15:59:56,Venta,E-Commerce,1.0
20404,134474,ORD-00134474,USD,2023-12-06 14:21:16,Venta,E-Commerce,1.0
20405,134475,ORD-00134475,USD,2024-07-15 20:23:07,Venta,E-Commerce,1.0
20406,134481,ORD-00134481,USD,2024-05-21 08:11:51,Venta,E-Commerce,1.0
20407,134501,ORD-00134501,USD,2023-06-07 11:58:47,Venta,E-Commerce,1.0
20408,134508,ORD-00134508,USD,2024-05-06 17:48:28,Venta,E-Commerce,1.0
20409,134512,ORD-00134512,USD,2025-03-07 09:34:57,Venta,E-Commerce,1.0
20410,134514,ORD-00134514,USD,2024-06-16 20:09:14,Venta,E-Commerce,1.0
20411,134522,ORD-00134522,USD,2023-12-15 16:35:48,Venta,E-Commerce,1.0
20412,134523,ORD-00134523,USD,2024-06-09 14:45:27,Venta,E-Commerce,1.0
20413,134525,ORD-00134525,USD,2023-08-24 15:01:11,Venta,E-Commerce,1.0
20414,134529,ORD-00134529,USD,2023-11-17 11:32:29,Venta,E-Commerce,1.0
20415,134542,ORD-00134542,USD,2024-05-07 19:11:37,Venta,E-Commerce,1.0
20416,134551,ORD-00134551,USD,2023-07-09 08:59:03,Venta,E-Commerce,1.0
20417,134562,ORD-00134562,USD,2025-08-06 17:54:15,Venta,E-Commerce,1.0
20418,134572,ORD-00134572,USD,2023-12-15 10:54:59,Venta,E-Commerce,1.0
20419,134575,ORD-00134575,USD,2023-06-26 15:41:55,Venta,E-Commerce,1.0
20420,134579,ORD-00134579,USD,2025-10-26 08:49:30,Venta,E-Commerce,1.0
20421,134583,ORD-00134583,USD,2023-10-29 20:13:34,Venta,E-Commerce,1.0
20422,134585,ORD-00134585,USD,2025-03-06 17:30:51,Venta,E-Commerce,1.0
20423,134588,ORD-00134588,USD,2025-10-21 11:51:19,Venta,E-Commerce,1.0
20424,134612,ORD-00134612,USD,2023-08-07 15:46:59,Venta,E-Commerce,1.0
20425,134616,ORD-00134616,USD,2024-04-19 19:03:41,Venta,E-Commerce,1.0
20426,134631,ORD-00134631,USD,2024-11-30 14:52:25,Venta,E-Commerce,1.0
20427,134647,ORD-00134647,USD,2023-03-28 20:15:59,Venta,E-Commerce,1.0
20428,134664,ORD-00134664,USD,2024-01-30 16:32:04,Venta,E-Commerce,1.0
20429,134669,ORD-00134669,USD,2024-07-11 16:47:58,Venta,E-Commerce,1.0
20430,134678,ORD-00134678,USD,2023-06-12 19:16:58,Venta,E-Commerce,1.0
20431,134685,ORD-00134685,USD,2025-02-08 13:46:39,Venta,E-Commerce,1.0
20432,134686,ORD-00134686,USD,2023-11-18 09:08:17,Venta,E-Commerce,1.0
20433,134690,ORD-00134690,USD,2023-07-06 20:05:15,Venta,E-Commerce,1.0
20434,134692,ORD-00134692,USD,2023-03-06 17:53:36,Venta,E-Commerce,1.0
20435,134701,ORD-00134701,USD,2025-06-05 10:57:56,Venta,E-Commerce,1.0
20436,134706,ORD-00134706,USD,2024-06-15 12:15:42,Venta,E-Commerce,1.0
20437,134712,ORD-00134712,USD,2024-12-19 11:10:28,Venta,E-Commerce,1.0
20438,134713,ORD-00134713,USD,2025-05-07 15:54:58,Venta,E-Commerce,1.0
20439,134714,ORD-00134714,USD,2024-04-08 11:07:10,Venta,E-Commerce,1.0
20440,134715,ORD-00134715,USD,2025-07-05 15:35:36,Venta,E-Commerce,1.0
20441,134721,ORD-00134721,USD,2023-12-16 16:39:12,Venta,E-Commerce,1.0
20442,134722,ORD-00134722,USD,2025-02-23 11:26:35,Venta,E-Commerce,1.0
20443,134723,ORD-00134723,USD,2025-01-24 19:26:56,Venta,E-Commerce,1.0
20444,134743,ORD-00134743,USD,2023-09-15 09:49:39,Venta,E-Commerce,1.0
20445,134750,ORD-00134750,USD,2025-06-12 17:23:45,Venta,E-Commerce,1.0
20446,134752,ORD-00134752,USD,2024-09-21 16:37:53,Venta,E-Commerce,1.0
20447,134755,ORD-00134755,USD,2025-10-05 15:51:46,Venta,E-Commerce,1.0
20448,134765,ORD-00134765,USD,2025-04-04 08:27:43,Venta,E-Commerce,1.0
20449,134766,ORD-00134766,USD,2024-12-19 17:23:41,Venta,E-Commerce,1.0
20450,134769,ORD-00134769,USD,2024-05-15 17:58:36,Venta,E-Commerce,1.0
20451,134776,ORD-00134776,USD,2023-07-20 11:19:43,Venta,E-Commerce,1.0
20452,134780,ORD-00134780,USD,2023-07-15 09:45:45,Venta,E-Commerce,1.0
20453,134789,ORD-00134789,USD,2024-09-29 19:41:56,Venta,E-Commerce,1.0
20454,134800,ORD-00134800,USD,2023-06-25 16:57:23,Venta,E-Commerce,1.0
20455,134804,ORD-00134804,USD,2024-05-09 08:38:10,Venta,E-Commerce,1.0
20456,134824,ORD-00134824,USD,2024-04-07 20:56:14,Venta,E-Commerce,1.0
20457,134849,ORD-00134849,USD,2024-04-29 17:05:57,Venta,E-Commerce,1.0
20458,134874,ORD-00134874,USD,2023-08-09 15:39:44,Venta,E-Commerce,1.0
20459,134876,ORD-00134876,USD,2025-05-31 15:27:36,Venta,E-Commerce,1.0
20460,134884,ORD-00134884,USD,2024-09-18 20:32:23,Venta,E-Commerce,1.0
20461,134890,ORD-00134890,USD,2024-07-16 13:33:40,Venta,E-Commerce,1.0
20462,134898,ORD-00134898,USD,2024-06-15 16:25:49,Venta,E-Commerce,1.0
20463,134899,ORD-00134899,USD,2025-01-03 14:04:27,Venta,E-Commerce,1.0
20464,134909,ORD-00134909,USD,2025-04-06 16:05:18,Venta,E-Commerce,1.0
20465,134916,ORD-00134916,USD,2023-05-05 12:54:34,Venta,E-Commerce,1.0
20466,134925,ORD-00134925,USD,2025-08-21 10:56:12,Venta,E-Commerce,1.0
20467,134934,ORD-00134934,USD,2023-07-07 14:22:49,Venta,E-Commerce,1.0
20468,134938,ORD-00134938,USD,2025-02-25 12:22:57,Venta,E-Commerce,1.0
20469,134940,ORD-00134940,USD,2023-09-18 17:29:33,Venta,E-Commerce,1.0
20470,134945,ORD-00134945,USD,2023-08-24 08:57:23,Venta,E-Commerce,1.0
20471,134947,ORD-00134947,USD,2025-08-14 19:29:14,Venta,E-Commerce,1.0
20472,134950,ORD-00134950,USD,2023-06-21 13:42:36,Venta,E-Commerce,1.0
20473,134952,ORD-00134952,USD,2025-11-11 10:21:46,Venta,E-Commerce,1.0
20474,134966,ORD-00134966,USD,2023-07-23 09:27:42,Venta,E-Commerce,1.0
20475,134967,ORD-00134967,USD,2024-08-08 11:51:41,Venta,E-Commerce,1.0
20476,134969,ORD-00134969,USD,2025-03-04 17:36:08,Venta,E-Commerce,1.0
20477,134976,ORD-00134976,USD,2024-12-14 12:48:11,Venta,E-Commerce,1.0
20478,134979,ORD-00134979,USD,2024-12-08 20:35:15,Venta,E-Commerce,1.0
20479,134980,ORD-00134980,USD,2024-07-31 17:29:50,Venta,E-Commerce,1.0
20480,134983,ORD-00134983,USD,2023-11-06 14:57:43,Venta,E-Commerce,1.0
20481,134984,ORD-00134984,USD,2024-07-01 13:56:24,Venta,E-Commerce,1.0
20482,134987,ORD-00134987,USD,2024-02-07 16:41:03,Venta,E-Commerce,1.0
20483,134992,ORD-00134992,USD,2025-07-31 16:42:32,Venta,E-Commerce,1.0
20484,135000,ORD-00135000,USD,2025-02-03 09:49:33,Venta,E-Commerce,1.0
20485,135003,ORD-00135003,USD,2025-06-26 09:36:50,Venta,E-Commerce,1.0
20486,135014,ORD-00135014,USD,2025-03-17 19:14:08,Venta,E-Commerce,1.0
20487,135017,ORD-00135017,USD,2023-09-09 16:06:24,Venta,E-Commerce,1.0
20488,135030,ORD-00135030,USD,2024-12-15 15:05:04,Venta,E-Commerce,1.0
20489,135031,ORD-00135031,USD,2023-10-29 15:36:51,Venta,E-Commerce,1.0
20490,135033,ORD-00135033,USD,2024-04-26 19:11:13,Venta,E-Commerce,1.0
20491,135034,ORD-00135034,USD,2024-01-18 09:11:02,Venta,E-Commerce,1.0
20492,135041,ORD-00135041,USD,2024-12-18 17:49:10,Venta,E-Commerce,1.0
20493,135042,ORD-00135042,USD,2023-09-02 16:12:07,Venta,E-Commerce,1.0
20494,135043,ORD-00135043,USD,2025-06-03 16:23:50,Venta,E-Commerce,1.0
20495,135048,ORD-00135048,USD,2025-08-26 13:39:25,Venta,E-Commerce,1.0
20496,135055,ORD-00135055,USD,2024-04-09 19:53:01,Venta,E-Commerce,1.0
20497,135080,ORD-00135080,USD,2025-02-01 08:33:34,Venta,E-Commerce,1.0
20498,135106,ORD-00135106,USD,2023-03-11 10:15:36,Venta,E-Commerce,1.0
20499,135116,ORD-00135116,USD,2025-02-09 11:30:02,Venta,E-Commerce,1.0
20500,135129,ORD-00135129,USD,2025-10-04 18:25:54,Venta,E-Commerce,1.0
20501,135132,ORD-00135132,USD,2024-12-08 19:39:01,Venta,E-Commerce,1.0
20502,135153,ORD-00135153,USD,2024-07-23 14:54:13,Venta,E-Commerce,1.0
20503,135154,ORD-00135154,USD,2024-11-03 08:23:22,Venta,E-Commerce,1.0
20504,135162,ORD-00135162,USD,2024-02-13 20:45:21,Venta,E-Commerce,1.0
20505,135190,ORD-00135190,USD,2025-11-11 14:57:49,Venta,E-Commerce,1.0
20506,135193,ORD-00135193,USD,2025-10-17 20:06:35,Venta,E-Commerce,1.0
20507,135194,ORD-00135194,USD,2024-12-16 10:00:39,Venta,E-Commerce,1.0
20508,135198,ORD-00135198,USD,2024-12-19 20:30:57,Venta,E-Commerce,1.0
20509,135203,ORD-00135203,USD,2024-12-21 19:13:39,Venta,E-Commerce,1.0
20510,135215,ORD-00135215,USD,2024-12-28 18:13:59,Venta,E-Commerce,1.0
20511,135216,ORD-00135216,USD,2023-10-02 12:55:40,Venta,E-Commerce,1.0
20512,135217,ORD-00135217,USD,2024-09-05 20:50:38,Venta,E-Commerce,1.0
20513,135221,ORD-00135221,USD,2024-05-13 20:59:24,Venta,E-Commerce,1.0
20514,135231,ORD-00135231,USD,2023-12-02 18:01:02,Venta,E-Commerce,1.0
20515,135233,ORD-00135233,USD,2024-02-18 18:36:39,Venta,E-Commerce,1.0
20516,135244,ORD-00135244,USD,2023-10-26 08:19:27,Venta,E-Commerce,1.0
20517,135261,ORD-00135261,USD,2023-10-18 19:15:31,Venta,E-Commerce,1.0
20518,135265,ORD-00135265,USD,2025-02-02 15:50:31,Venta,E-Commerce,1.0
20519,135270,ORD-00135270,USD,2023-02-21 08:51:48,Venta,E-Commerce,1.0
20520,135284,ORD-00135284,USD,2024-02-26 13:16:28,Venta,E-Commerce,1.0
20521,135286,ORD-00135286,USD,2023-06-11 19:54:45,Venta,E-Commerce,1.0
20522,135295,ORD-00135295,USD,2024-04-25 18:32:12,Venta,E-Commerce,1.0
20523,135296,ORD-00135296,USD,2023-09-18 14:38:06,Venta,E-Commerce,1.0
20524,135305,ORD-00135305,USD,2023-09-03 16:02:16,Venta,E-Commerce,1.0
20525,135306,ORD-00135306,USD,2025-05-21 08:05:54,Venta,E-Commerce,1.0
20526,135318,ORD-00135318,USD,2024-04-01 15:53:42,Venta,E-Commerce,1.0
20527,135322,ORD-00135322,USD,2023-11-17 11:30:21,Venta,E-Commerce,1.0
20528,135339,ORD-00135339,USD,2024-07-26 11:00:31,Venta,E-Commerce,1.0
20529,135344,ORD-00135344,USD,2023-07-17 19:11:57,Venta,E-Commerce,1.0
20530,135347,ORD-00135347,USD,2023-03-25 08:02:24,Venta,E-Commerce,1.0
20531,135349,ORD-00135349,USD,2024-11-08 08:48:54,Venta,E-Commerce,1.0
20532,135365,ORD-00135365,USD,2024-09-16 09:31:37,Venta,E-Commerce,1.0
20533,135366,ORD-00135366,USD,2024-07-31 14:48:48,Venta,E-Commerce,1.0
20534,135368,ORD-00135368,USD,2025-05-11 20:40:16,Venta,E-Commerce,1.0
20535,135375,ORD-00135375,USD,2023-11-01 12:14:18,Venta,E-Commerce,1.0
20536,135378,ORD-00135378,USD,2023-11-20 16:54:47,Venta,E-Commerce,1.0
20537,135379,ORD-00135379,USD,2025-10-22 16:38:51,Venta,E-Commerce,1.0
20538,135382,ORD-00135382,USD,2023-07-19 12:48:33,Venta,E-Commerce,1.0
20539,135386,ORD-00135386,USD,2025-07-25 17:20:25,Venta,E-Commerce,1.0
20540,135398,ORD-00135398,USD,2023-07-22 11:06:55,Venta,E-Commerce,1.0
20541,135406,ORD-00135406,USD,2024-11-05 17:02:14,Venta,E-Commerce,1.0
20542,135407,ORD-00135407,USD,2023-06-14 17:38:41,Venta,E-Commerce,1.0
20543,135409,ORD-00135409,USD,2024-03-09 13:56:58,Venta,E-Commerce,1.0
20544,135418,ORD-00135418,USD,2024-07-25 09:56:50,Venta,E-Commerce,1.0
20545,135421,ORD-00135421,USD,2023-12-02 11:10:45,Venta,E-Commerce,1.0
20546,135426,ORD-00135426,USD,2024-11-12 08:08:19,Venta,E-Commerce,1.0
20547,135428,ORD-00135428,USD,2024-11-30 15:59:56,Venta,E-Commerce,1.0
20548,135433,ORD-00135433,USD,2025-09-19 08:47:45,Venta,E-Commerce,1.0
20549,135435,ORD-00135435,USD,2024-10-13 14:07:01,Venta,E-Commerce,1.0
20550,135436,ORD-00135436,USD,2025-06-17 18:44:40,Venta,E-Commerce,1.0
20551,135439,ORD-00135439,USD,2024-12-01 13:04:32,Venta,E-Commerce,1.0
20552,135442,ORD-00135442,USD,2023-11-25 14:09:10,Venta,E-Commerce,1.0
20553,135448,ORD-00135448,USD,2025-01-30 15:33:42,Venta,E-Commerce,1.0
20554,135456,ORD-00135456,USD,2023-10-09 14:43:29,Venta,E-Commerce,1.0
20555,135466,ORD-00135466,USD,2024-11-04 10:19:00,Venta,E-Commerce,1.0
20556,135474,ORD-00135474,USD,2023-12-16 19:07:40,Venta,E-Commerce,1.0
20557,135486,ORD-00135486,USD,2023-12-14 12:08:05,Venta,E-Commerce,1.0
20558,135495,ORD-00135495,USD,2024-12-05 15:15:10,Venta,E-Commerce,1.0
20559,135496,ORD-00135496,USD,2023-09-03 09:11:42,Venta,E-Commerce,1.0
20560,135502,ORD-00135502,USD,2025-04-23 14:39:40,Venta,E-Commerce,1.0
20561,135506,ORD-00135506,USD,2023-12-18 10:23:12,Venta,E-Commerce,1.0
20562,135519,ORD-00135519,USD,2024-08-14 15:20:08,Venta,E-Commerce,1.0
20563,135555,ORD-00135555,USD,2025-10-06 14:46:51,Venta,E-Commerce,1.0
20564,135557,ORD-00135557,USD,2025-06-02 10:09:22,Venta,E-Commerce,1.0
20565,135567,ORD-00135567,USD,2023-11-27 17:08:59,Venta,E-Commerce,1.0
20566,135571,ORD-00135571,USD,2024-06-12 14:59:04,Venta,E-Commerce,1.0
20567,135590,ORD-00135590,USD,2024-11-29 17:03:39,Venta,E-Commerce,1.0
20568,135591,ORD-00135591,USD,2024-11-03 15:38:19,Venta,E-Commerce,1.0
20569,135598,ORD-00135598,USD,2023-07-15 19:01:19,Venta,E-Commerce,1.0
20570,135607,ORD-00135607,USD,2024-12-21 14:57:26,Venta,E-Commerce,1.0
20571,135609,ORD-00135609,USD,2024-09-18 17:56:10,Venta,E-Commerce,1.0
20572,135611,ORD-00135611,USD,2025-07-22 15:50:51,Venta,E-Commerce,1.0
20573,135613,ORD-00135613,USD,2024-05-11 08:27:27,Venta,E-Commerce,1.0
20574,135626,ORD-00135626,USD,2024-03-31 20:12:13,Venta,E-Commerce,1.0
20575,135627,ORD-00135627,USD,2025-11-18 13:51:37,Venta,E-Commerce,1.0
20576,135637,ORD-00135637,USD,2024-11-12 20:17:59,Venta,E-Commerce,1.0
20577,135650,ORD-00135650,USD,2025-06-12 12:29:04,Venta,E-Commerce,1.0
20578,135652,ORD-00135652,USD,2024-12-19 20:48:44,Venta,E-Commerce,1.0
20579,135657,ORD-00135657,USD,2023-03-10 15:13:59,Venta,E-Commerce,1.0
20580,135661,ORD-00135661,USD,2024-06-24 18:49:26,Venta,E-Commerce,1.0
20581,135671,ORD-00135671,USD,2024-12-06 14:37:36,Venta,E-Commerce,1.0
20582,135672,ORD-00135672,USD,2023-08-01 17:54:54,Venta,E-Commerce,1.0
20583,135673,ORD-00135673,USD,2024-02-29 10:30:39,Venta,E-Commerce,1.0
20584,135677,ORD-00135677,USD,2023-09-01 11:58:00,Venta,E-Commerce,1.0
20585,135691,ORD-00135691,USD,2024-11-11 08:18:34,Venta,E-Commerce,1.0
