movimiento_id,fecha_id,producto_id,almacen_id,tipo_movimiento_id,proveedor_id,usuario_id,cantidad,costo_unitario,costo_total,stock_anterior,stock_resultante,documento,observaciones
33349,20231210,63,1,1,1,1,5.0,113.29,566.43,361.0,356.0,ORDEN-46262,Venta orden #46262
33350,20231210,23,1,1,1,1,2.0,76.36,152.72,710.0,708.0,ORDEN-85325,Venta orden #85325
33351,20231210,31,1,1,1,1,5.0,92.87,464.34,1293.0,1288.0,ORDEN-85325,Venta orden #85325
33352,20231210,42,1,1,1,1,2.0,85.75,171.49,1089.0,1087.0,ORDEN-85325,Venta orden #85325
33353,20231210,1,1,1,1,1,4.0,66.2,264.79,1229.0,1225.0,ORDEN-88167,Venta orden #88167
33354,20231210,5,1,1,1,1,2.0,80.02,160.03,273.0,271.0,ORDEN-88167,Venta orden #88167
33355,20231210,34,1,1,1,1,2.0,76.04,152.09,888.0,886.0,ORDEN-88167,Venta orden #88167
33356,20231210,47,1,1,1,1,1.0,79.22,79.22,1184.0,1183.0,ORDEN-88167,Venta orden #88167
33357,20231210,20,1,1,1,1,3.0,71.39,214.18,1291.0,1288.0,ORDEN-179061,Venta orden #179061
33358,20231210,22,1,1,1,1,2.0,82.92,165.84,1530.0,1528.0,ORDEN-179061,Venta orden #179061
33359,20231210,50,1,1,1,1,1.0,119.92,119.92,270.0,269.0,ORDEN-179061,Venta orden #179061
33360,20231210,59,1,1,1,1,2.0,86.08,172.15,1263.0,1261.0,ORDEN-179061,Venta orden #179061
33361,20231210,16,1,1,1,1,5.0,89.05,445.26,401.0,396.0,ORDEN-85621,Venta orden #85621
33362,20231210,35,1,1,1,1,5.0,81.43,407.16,740.0,735.0,ORDEN-85621,Venta orden #85621
33363,20231210,42,1,1,1,1,4.0,82.46,329.86,840.0,836.0,ORDEN-85621,Venta orden #85621
33364,20231210,57,1,1,1,1,1.0,91.52,91.52,642.0,641.0,ORDEN-85621,Venta orden #85621
33365,20231210,61,1,1,1,1,2.0,66.58,133.15,1180.0,1178.0,ORDEN-85621,Venta orden #85621
33366,20231210,16,1,1,1,1,3.0,74.15,222.44,558.0,555.0,ORDEN-57785,Venta orden #57785
33367,20231210,40,1,1,1,1,1.0,88.15,88.15,441.0,440.0,ORDEN-57785,Venta orden #57785
33368,20231210,6,1,1,1,1,4.0,99.88,399.5,632.0,628.0,ORDEN-75080,Venta orden #75080
33369,20231210,19,1,1,1,1,5.0,70.63,353.16,1119.0,1114.0,ORDEN-75080,Venta orden #75080
33370,20231210,32,1,1,1,1,2.0,102.67,205.33,1123.0,1121.0,ORDEN-75080,Venta orden #75080
33371,20231210,11,1,1,1,1,5.0,87.65,438.24,432.0,427.0,ORDEN-196894,Venta orden #196894
33372,20231210,30,1,1,1,1,5.0,70.75,353.76,172.0,167.0,ORDEN-196894,Venta orden #196894
33373,20231210,37,1,1,1,1,1.0,87.92,87.92,63.0,62.0,ORDEN-196894,Venta orden #196894
33374,20231210,1,1,1,1,1,4.0,106.84,427.37,1225.0,1221.0,ORDEN-100048,Venta orden #100048
33375,20231210,9,1,1,1,1,3.0,95.47,286.4,1019.0,1016.0,ORDEN-100048,Venta orden #100048
33376,20231210,19,1,1,1,1,5.0,117.85,589.23,771.0,766.0,ORDEN-100048,Venta orden #100048
33377,20231210,3,1,1,1,1,2.0,111.83,223.66,213.0,211.0,ORDEN-110071,Venta orden #110071
33378,20231210,46,1,1,1,1,2.0,94.43,188.86,533.0,531.0,ORDEN-110071,Venta orden #110071
33379,20231126,64,1,1,6,1,100.0,114.25,11425.2,4.0,104.0,COMP-033379,Reabastecimiento de CONVERSE WEAPON CX MID
33380,20231210,64,1,1,1,1,5.0,114.25,571.26,104.0,99.0,ORDEN-110071,Venta orden #110071
33381,20231210,9,1,1,1,1,3.0,79.73,239.18,1016.0,1013.0,ORDEN-41634,Venta orden #41634
33382,20231210,24,1,1,1,1,2.0,82.27,164.53,244.0,242.0,ORDEN-41634,Venta orden #41634
33383,20231210,49,1,1,1,1,4.0,96.29,385.18,1363.0,1359.0,ORDEN-41634,Venta orden #41634
33384,20231210,61,1,1,1,1,1.0,82.93,82.93,902.0,901.0,ORDEN-41634,Venta orden #41634
33385,20231210,3,1,1,1,1,4.0,103.83,415.32,149.0,145.0,ORDEN-53651,Venta orden #53651
33386,20231210,39,1,1,1,1,3.0,102.7,308.09,1509.0,1506.0,ORDEN-53651,Venta orden #53651
33387,20231210,51,1,1,1,1,2.0,81.01,162.01,993.0,991.0,ORDEN-53651,Venta orden #53651
33388,20231210,18,1,1,1,1,4.0,116.93,467.71,925.0,921.0,ORDEN-171027,Venta orden #171027
33389,20231210,23,1,1,1,1,4.0,83.44,333.74,1335.0,1331.0,ORDEN-171027,Venta orden #171027
33390,20231210,10,1,1,1,1,4.0,116.23,464.9,874.0,870.0,ORDEN-149000,Venta orden #149000
33391,20231210,23,1,1,1,1,5.0,92.71,463.53,547.0,542.0,ORDEN-149000,Venta orden #149000
33392,20231210,55,1,1,1,1,4.0,68.3,273.22,1310.0,1306.0,ORDEN-149000,Venta orden #149000
33393,20231210,9,1,1,1,1,4.0,98.74,394.94,210.0,206.0,ORDEN-172105,Venta orden #172105
33394,20231210,20,1,1,1,1,2.0,90.43,180.85,1125.0,1123.0,ORDEN-172105,Venta orden #172105
33395,20231210,23,1,1,1,1,3.0,69.71,209.14,542.0,539.0,ORDEN-172105,Venta orden #172105
33396,20231210,33,1,1,1,1,4.0,67.85,271.42,658.0,654.0,ORDEN-172105,Venta orden #172105
33397,20231210,42,1,1,1,1,4.0,94.13,376.51,1087.0,1083.0,ORDEN-172105,Venta orden #172105
33398,20231211,34,1,1,1,1,4.0,100.58,402.31,311.0,307.0,ORDEN-163155,Venta orden #163155
33399,20231211,45,1,1,1,1,5.0,87.86,439.29,554.0,549.0,ORDEN-163155,Venta orden #163155
33400,20231211,48,1,1,1,1,3.0,112.06,336.19,1181.0,1178.0,ORDEN-163155,Venta orden #163155
33401,20231211,51,1,1,1,1,1.0,116.12,116.12,768.0,767.0,ORDEN-163155,Venta orden #163155
33402,20231211,63,1,1,1,1,5.0,74.36,371.79,356.0,351.0,ORDEN-163155,Venta orden #163155
33403,20231211,35,1,1,1,1,1.0,99.38,99.38,1458.0,1457.0,ORDEN-13402,Venta orden #13402
33404,20231211,40,1,1,1,1,2.0,112.09,224.17,440.0,438.0,ORDEN-13402,Venta orden #13402
33405,20231211,5,1,1,1,1,3.0,78.65,235.94,412.0,409.0,ORDEN-35539,Venta orden #35539
33406,20231211,19,1,1,1,1,3.0,76.48,229.45,710.0,707.0,ORDEN-35539,Venta orden #35539
33407,20231211,25,1,1,1,1,4.0,97.26,389.04,75.0,71.0,ORDEN-35539,Venta orden #35539
33408,20231211,35,1,1,1,1,3.0,103.02,309.06,527.0,524.0,ORDEN-73921,Venta orden #73921
33409,20231211,39,1,1,1,1,3.0,107.54,322.63,1506.0,1503.0,ORDEN-73921,Venta orden #73921
33410,20231211,51,1,1,1,1,4.0,119.95,479.81,1325.0,1321.0,ORDEN-73921,Venta orden #73921
33411,20231211,56,1,1,1,1,5.0,83.8,419.01,1117.0,1112.0,ORDEN-73921,Venta orden #73921
33412,20231211,15,1,1,1,1,4.0,116.52,466.08,796.0,792.0,ORDEN-38404,Venta orden #38404
33413,20231211,20,1,1,1,1,3.0,84.74,254.21,1288.0,1285.0,ORDEN-38404,Venta orden #38404
33414,20231211,38,1,1,1,1,5.0,92.0,460.02,467.0,462.0,ORDEN-38404,Venta orden #38404
33415,20231211,13,1,1,1,1,2.0,113.44,226.88,870.0,868.0,ORDEN-109006,Venta orden #109006
33416,20231211,61,1,1,1,1,4.0,68.86,275.45,1260.0,1256.0,ORDEN-109006,Venta orden #109006
33417,20231211,3,1,1,1,1,3.0,100.28,300.83,211.0,208.0,ORDEN-186486,Venta orden #186486
33418,20231211,43,1,1,1,1,2.0,91.5,183.0,275.0,273.0,ORDEN-186486,Venta orden #186486
33419,20231211,6,1,1,1,1,3.0,83.85,251.55,1237.0,1234.0,ORDEN-8113,Venta orden #8113
33420,20231211,58,1,1,1,1,1.0,117.31,117.31,532.0,531.0,ORDEN-8113,Venta orden #8113
33421,20231211,5,1,1,1,1,5.0,82.12,410.58,168.0,163.0,ORDEN-108283,Venta orden #108283
33422,20231211,53,1,1,1,1,3.0,108.17,324.52,726.0,723.0,ORDEN-108283,Venta orden #108283
33423,20231211,13,1,1,1,1,1.0,115.76,115.76,36.0,35.0,ORDEN-187447,Venta orden #187447
33424,20231211,58,1,1,1,1,2.0,77.74,155.47,531.0,529.0,ORDEN-187447,Venta orden #187447
33425,20231211,16,1,1,1,1,5.0,82.61,413.07,396.0,391.0,ORDEN-75480,Venta orden #75480
33426,20231211,56,1,1,1,1,5.0,111.98,559.89,1452.0,1447.0,ORDEN-75480,Venta orden #75480
33427,20231211,17,1,1,1,1,2.0,113.11,226.22,547.0,545.0,ORDEN-180000,Venta orden #180000
33428,20231211,34,1,1,1,1,2.0,108.29,216.59,370.0,368.0,ORDEN-180000,Venta orden #180000
33429,20231211,40,1,1,1,1,5.0,108.7,543.48,1253.0,1248.0,ORDEN-180000,Venta orden #180000
33430,20231211,53,1,1,1,1,4.0,98.47,393.86,723.0,719.0,ORDEN-180000,Venta orden #180000
33431,20231211,13,1,1,1,1,1.0,115.36,115.36,35.0,34.0,ORDEN-131371,Venta orden #131371
33432,20231211,42,1,1,1,1,4.0,66.86,267.43,836.0,832.0,ORDEN-131371,Venta orden #131371
33433,20231211,12,1,1,1,1,5.0,101.95,509.76,1181.0,1176.0,ORDEN-134816,Venta orden #134816
33434,20231211,33,1,1,1,1,4.0,73.53,294.12,654.0,650.0,ORDEN-134816,Venta orden #134816
33435,20231211,6,1,1,1,1,4.0,91.84,367.37,998.0,994.0,ORDEN-145178,Venta orden #145178
33436,20231211,48,1,1,1,1,3.0,87.97,263.9,1178.0,1175.0,ORDEN-145178,Venta orden #145178
33437,20231211,54,1,1,1,1,2.0,74.63,149.26,897.0,895.0,ORDEN-145178,Venta orden #145178
33438,20231211,59,1,1,1,1,1.0,77.04,77.04,85.0,84.0,ORDEN-145178,Venta orden #145178
33439,20231211,35,1,1,1,1,4.0,90.01,360.05,735.0,731.0,ORDEN-45870,Venta orden #45870
33440,20231211,53,1,1,1,1,1.0,109.46,109.46,719.0,718.0,ORDEN-45870,Venta orden #45870
33441,20231211,2,1,1,1,1,5.0,105.76,528.81,522.0,517.0,ORDEN-88394,Venta orden #88394
33442,20231211,9,1,1,1,1,5.0,94.46,472.29,206.0,201.0,ORDEN-88394,Venta orden #88394
33443,20231211,10,1,1,1,1,1.0,71.9,71.9,123.0,122.0,ORDEN-88394,Venta orden #88394
33444,20231211,30,1,1,1,1,5.0,95.88,479.4,1448.0,1443.0,ORDEN-88394,Venta orden #88394
33445,20231211,57,1,1,1,1,2.0,104.77,209.53,72.0,70.0,ORDEN-88394,Venta orden #88394
33446,20231211,18,1,1,1,1,2.0,106.72,213.44,80.0,78.0,ORDEN-16806,Venta orden #16806
33447,20231211,41,1,1,1,1,1.0,113.87,113.87,1121.0,1120.0,ORDEN-16806,Venta orden #16806
33448,20231211,49,1,1,1,1,5.0,115.03,575.16,1455.0,1450.0,ORDEN-16806,Venta orden #16806
33449,20231211,1,1,1,1,1,4.0,114.61,458.42,1021.0,1017.0,ORDEN-21382,Venta orden #21382
33450,20231211,22,1,1,1,1,3.0,82.21,246.62,1170.0,1167.0,ORDEN-21382,Venta orden #21382
33451,20231211,30,1,1,1,1,5.0,75.61,378.06,1293.0,1288.0,ORDEN-21382,Venta orden #21382
33452,20231211,34,1,1,1,1,1.0,102.61,102.61,307.0,306.0,ORDEN-21382,Venta orden #21382
33453,20231211,53,1,1,1,1,4.0,116.03,464.11,718.0,714.0,ORDEN-21382,Venta orden #21382
33454,20231211,24,1,1,1,1,2.0,93.9,187.8,1270.0,1268.0,ORDEN-146074,Venta orden #146074
33455,20231211,42,1,1,1,1,2.0,101.95,203.89,832.0,830.0,ORDEN-146074,Venta orden #146074
33456,20231211,50,1,1,1,1,3.0,116.35,349.06,269.0,266.0,ORDEN-146074,Venta orden #146074
33457,20231211,16,1,1,1,1,4.0,97.93,391.7,126.0,122.0,ORDEN-182600,Venta orden #182600
33458,20231211,38,1,1,1,1,5.0,82.98,414.9,1065.0,1060.0,ORDEN-182600,Venta orden #182600
33459,20231211,20,1,1,1,1,4.0,94.7,378.82,933.0,929.0,ORDEN-104710,Venta orden #104710
33460,20231211,34,1,1,1,1,4.0,83.21,332.86,886.0,882.0,ORDEN-104710,Venta orden #104710
33461,20231211,11,1,1,1,1,2.0,83.99,167.98,287.0,285.0,ORDEN-12556,Venta orden #12556
33462,20231211,26,1,1,1,1,5.0,83.92,419.58,217.0,212.0,ORDEN-12556,Venta orden #12556
33463,20231211,45,1,1,1,1,1.0,96.87,96.87,549.0,548.0,ORDEN-12556,Venta orden #12556
33464,20231211,47,1,1,1,1,5.0,115.67,578.37,1389.0,1384.0,ORDEN-12556,Venta orden #12556
33465,20231211,52,1,1,1,1,4.0,72.91,291.62,77.0,73.0,ORDEN-12556,Venta orden #12556
33466,20231211,32,1,1,1,1,2.0,99.13,198.26,225.0,223.0,ORDEN-147242,Venta orden #147242
33467,20231211,41,1,1,1,1,2.0,113.95,227.89,251.0,249.0,ORDEN-147242,Venta orden #147242
33468,20231211,44,1,1,1,1,1.0,105.86,105.86,977.0,976.0,ORDEN-147242,Venta orden #147242
33469,20231211,55,1,1,1,1,2.0,84.45,168.9,133.0,131.0,ORDEN-147242,Venta orden #147242
33470,20231211,26,1,1,1,1,5.0,81.48,407.4,486.0,481.0,ORDEN-40168,Venta orden #40168
33471,20231211,43,1,1,1,1,1.0,74.79,74.79,1521.0,1520.0,ORDEN-40168,Venta orden #40168
33472,20231211,56,1,1,1,1,5.0,98.06,490.29,1447.0,1442.0,ORDEN-137970,Venta orden #137970
33473,20231211,57,1,1,1,1,5.0,101.64,508.2,77.0,72.0,ORDEN-137970,Venta orden #137970
33474,20231211,52,1,1,1,1,3.0,107.86,323.57,73.0,70.0,ORDEN-139186,Venta orden #139186
33475,20231211,55,1,1,1,1,5.0,82.81,414.03,131.0,126.0,ORDEN-139186,Venta orden #139186
33476,20231211,2,1,1,1,1,4.0,81.08,324.34,1279.0,1275.0,ORDEN-196087,Venta orden #196087
33477,20231211,21,1,1,1,1,1.0,116.74,116.74,37.0,36.0,ORDEN-196087,Venta orden #196087
33478,20231211,28,1,1,1,1,1.0,105.81,105.81,408.0,407.0,ORDEN-196087,Venta orden #196087
33479,20231211,3,1,1,1,1,3.0,118.33,355.0,208.0,205.0,ORDEN-197432,Venta orden #197432
33480,20231211,14,1,1,1,1,3.0,88.7,266.09,1085.0,1082.0,ORDEN-197432,Venta orden #197432
33481,20231211,31,1,1,1,1,2.0,80.56,161.12,952.0,950.0,ORDEN-197432,Venta orden #197432
33482,20231211,40,1,1,1,1,5.0,96.5,482.52,1248.0,1243.0,ORDEN-197432,Venta orden #197432
33483,20231211,3,1,1,1,1,2.0,101.97,203.94,887.0,885.0,ORDEN-14754,Venta orden #14754
33484,20231211,25,1,1,1,1,4.0,116.83,467.33,1322.0,1318.0,ORDEN-14754,Venta orden #14754
33485,20231211,63,1,1,1,1,5.0,117.46,587.31,23.0,18.0,ORDEN-14754,Venta orden #14754
33486,20231211,2,1,1,1,1,5.0,91.13,455.67,517.0,512.0,ORDEN-72112,Venta orden #72112
33487,20231211,15,1,1,1,1,1.0,113.01,113.01,235.0,234.0,ORDEN-72112,Venta orden #72112
33488,20231211,44,1,1,1,1,3.0,75.5,226.51,449.0,446.0,ORDEN-72112,Venta orden #72112
33489,20231211,29,1,1,1,1,2.0,95.9,191.8,1069.0,1067.0,ORDEN-48819,Venta orden #48819
33490,20231211,31,1,1,1,1,1.0,102.73,102.73,7.0,6.0,ORDEN-48819,Venta orden #48819
33491,20231211,47,1,1,1,1,3.0,74.5,223.51,1183.0,1180.0,ORDEN-48819,Venta orden #48819
33492,20231211,56,1,1,1,1,4.0,88.4,353.62,1112.0,1108.0,ORDEN-48819,Venta orden #48819
33493,20231211,17,1,1,1,1,1.0,90.21,90.21,1045.0,1044.0,ORDEN-6563,Venta orden #6563
33494,20231211,25,1,1,1,1,2.0,84.92,169.84,1318.0,1316.0,ORDEN-6563,Venta orden #6563
33495,20231211,63,1,1,1,1,2.0,73.74,147.48,351.0,349.0,ORDEN-6563,Venta orden #6563
33496,20231211,7,1,1,1,1,5.0,83.17,415.83,265.0,260.0,ORDEN-64796,Venta orden #64796
33497,20231211,37,1,1,1,1,3.0,109.83,329.49,62.0,59.0,ORDEN-64796,Venta orden #64796
33498,20231211,8,1,1,1,1,1.0,100.01,100.01,265.0,264.0,ORDEN-199068,Venta orden #199068
33499,20231211,25,1,1,1,1,5.0,107.21,536.07,71.0,66.0,ORDEN-199068,Venta orden #199068
33500,20231211,63,1,1,1,1,1.0,75.44,75.44,18.0,17.0,ORDEN-199068,Venta orden #199068
33501,20231211,4,1,1,1,1,4.0,99.07,396.29,548.0,544.0,ORDEN-149986,Venta orden #149986
33502,20231211,12,1,1,1,1,5.0,106.18,530.88,703.0,698.0,ORDEN-149986,Venta orden #149986
33503,20231211,26,1,1,1,1,3.0,112.85,338.54,481.0,478.0,ORDEN-149986,Venta orden #149986
33504,20231211,20,1,1,1,1,1.0,90.67,90.67,929.0,928.0,ORDEN-172971,Venta orden #172971
33505,20231211,39,1,1,1,1,4.0,112.67,450.67,1503.0,1499.0,ORDEN-172971,Venta orden #172971
33506,20231211,10,1,1,1,1,2.0,83.15,166.3,870.0,868.0,ORDEN-122430,Venta orden #122430
33507,20231211,59,1,1,1,1,1.0,110.17,110.17,1261.0,1260.0,ORDEN-122430,Venta orden #122430
33508,20231211,29,1,1,1,1,3.0,71.88,215.64,1067.0,1064.0,ORDEN-187935,Venta orden #187935
33509,20231211,34,1,1,1,1,2.0,106.27,212.53,882.0,880.0,ORDEN-187935,Venta orden #187935
33510,20231211,3,1,1,1,1,2.0,67.57,135.14,145.0,143.0,ORDEN-17897,Venta orden #17897
33511,20231211,13,1,1,1,1,2.0,70.35,140.7,868.0,866.0,ORDEN-17897,Venta orden #17897
33512,20231211,22,1,1,1,1,4.0,77.59,310.37,1167.0,1163.0,ORDEN-17897,Venta orden #17897
33513,20231211,28,1,1,1,1,2.0,68.35,136.69,407.0,405.0,ORDEN-17897,Venta orden #17897
33514,20231211,31,1,1,1,1,1.0,96.68,96.68,1288.0,1287.0,ORDEN-17897,Venta orden #17897
33515,20231211,6,1,1,1,1,4.0,103.21,412.82,1234.0,1230.0,ORDEN-88329,Venta orden #88329
33516,20231211,40,1,1,1,1,5.0,93.67,468.36,1242.0,1237.0,ORDEN-88329,Venta orden #88329
33517,20231211,52,1,1,1,1,5.0,69.45,347.25,624.0,619.0,ORDEN-88329,Venta orden #88329
33518,20231211,59,1,1,1,1,3.0,118.49,355.48,891.0,888.0,ORDEN-88329,Venta orden #88329
33519,20231211,64,1,1,1,1,4.0,116.87,467.5,99.0,95.0,ORDEN-88329,Venta orden #88329
33520,20231211,20,1,1,1,1,2.0,76.07,152.14,1285.0,1283.0,ORDEN-16083,Venta orden #16083
33521,20231211,1,1,1,1,1,2.0,86.24,172.49,350.0,348.0,ORDEN-16083,Venta orden #16083
33522,20231211,27,1,1,1,1,5.0,85.52,427.59,1186.0,1181.0,ORDEN-198734,Venta orden #198734
33523,20231211,39,1,1,1,1,5.0,66.8,333.99,106.0,101.0,ORDEN-198734,Venta orden #198734
33524,20231211,40,1,1,1,1,5.0,91.79,458.97,1243.0,1238.0,ORDEN-198734,Venta orden #198734
33525,20231211,53,1,1,1,1,5.0,117.46,587.28,454.0,449.0,ORDEN-198734,Venta orden #198734
33526,20231211,56,1,1,1,1,1.0,67.39,67.39,1108.0,1107.0,ORDEN-198734,Venta orden #198734
33527,20231211,22,1,1,1,1,5.0,71.1,355.5,1163.0,1158.0,ORDEN-996,Venta orden #996
33528,20231211,52,1,1,1,1,4.0,95.59,382.37,619.0,615.0,ORDEN-996,Venta orden #996
33529,20231211,58,1,1,1,1,5.0,101.12,505.59,529.0,524.0,ORDEN-996,Venta orden #996
33530,20231211,19,1,1,1,1,3.0,107.1,321.3,707.0,704.0,ORDEN-188605,Venta orden #188605
33531,20231211,39,1,1,1,1,2.0,101.23,202.46,721.0,719.0,ORDEN-188605,Venta orden #188605
33532,20231211,54,1,1,1,1,1.0,110.64,110.64,102.0,101.0,ORDEN-188605,Venta orden #188605
33533,20231211,56,1,1,1,1,2.0,73.09,146.17,1442.0,1440.0,ORDEN-188605,Venta orden #188605
33534,20231211,61,1,1,1,1,1.0,95.78,95.78,1178.0,1177.0,ORDEN-188605,Venta orden #188605
33535,20231211,4,1,1,1,1,2.0,68.06,136.12,544.0,542.0,ORDEN-13212,Venta orden #13212
33536,20231211,36,1,1,1,1,2.0,79.15,158.3,1542.0,1540.0,ORDEN-13212,Venta orden #13212
33537,20231211,57,1,1,1,1,3.0,118.66,355.97,72.0,69.0,ORDEN-13212,Venta orden #13212
33538,20231211,64,1,1,1,1,1.0,66.59,66.59,95.0,94.0,ORDEN-13212,Venta orden #13212
33539,20231211,35,1,1,1,1,3.0,91.42,274.27,1457.0,1454.0,ORDEN-69731,Venta orden #69731
33540,20231211,40,1,1,1,1,5.0,107.81,539.07,438.0,433.0,ORDEN-69731,Venta orden #69731
33541,20231211,51,1,1,1,1,3.0,86.44,259.31,767.0,764.0,ORDEN-69731,Venta orden #69731
33542,20231211,32,1,1,1,1,4.0,109.6,438.41,1121.0,1117.0,ORDEN-185200,Venta orden #185200
33543,20231211,37,1,1,1,1,2.0,95.66,191.33,1086.0,1084.0,ORDEN-185200,Venta orden #185200
33544,20231211,56,1,1,1,1,2.0,107.03,214.06,1422.0,1420.0,ORDEN-185200,Venta orden #185200
33545,20231211,20,1,1,1,1,5.0,118.82,594.12,1123.0,1118.0,ORDEN-126174,Venta orden #126174
33546,20231211,37,1,1,1,1,5.0,109.85,549.24,59.0,54.0,ORDEN-126174,Venta orden #126174
33547,20231211,58,1,1,1,1,3.0,113.23,339.68,1096.0,1093.0,ORDEN-126174,Venta orden #126174
33548,20231211,14,1,1,1,1,3.0,113.96,341.87,1317.0,1314.0,ORDEN-99645,Venta orden #99645
33549,20231211,21,1,1,1,1,3.0,72.46,217.39,36.0,33.0,ORDEN-99645,Venta orden #99645
33550,20231211,61,1,1,1,1,2.0,102.53,205.07,901.0,899.0,ORDEN-99645,Venta orden #99645
33551,20231211,5,1,1,1,1,3.0,69.63,208.89,409.0,406.0,ORDEN-194718,Venta orden #194718
33552,20231211,24,1,1,1,1,3.0,114.77,344.32,242.0,239.0,ORDEN-194718,Venta orden #194718
33553,20231211,30,1,1,1,1,2.0,81.29,162.59,1443.0,1441.0,ORDEN-194718,Venta orden #194718
33554,20231211,32,1,1,1,1,4.0,91.01,364.03,1117.0,1113.0,ORDEN-194718,Venta orden #194718
33555,20231211,40,1,1,1,1,5.0,73.09,365.43,1238.0,1233.0,ORDEN-194718,Venta orden #194718
33556,20231211,5,1,1,1,1,5.0,73.27,366.33,163.0,158.0,ORDEN-197339,Venta orden #197339
33557,20231211,15,1,1,1,1,2.0,98.05,196.1,1287.0,1285.0,ORDEN-197339,Venta orden #197339
33558,20231211,32,1,1,1,1,2.0,71.66,143.32,145.0,143.0,ORDEN-197339,Venta orden #197339
33559,20231211,5,1,1,1,1,1.0,106.32,106.32,406.0,405.0,ORDEN-13573,Venta orden #13573
33560,20231211,9,1,1,1,1,4.0,118.95,475.8,1013.0,1009.0,ORDEN-13573,Venta orden #13573
33561,20231211,55,1,1,1,1,5.0,75.43,377.13,81.0,76.0,ORDEN-126637,Venta orden #126637
33562,20231211,59,1,1,1,1,5.0,90.1,450.48,1260.0,1255.0,ORDEN-126637,Venta orden #126637
33563,20231211,25,1,1,1,1,5.0,95.32,476.61,1316.0,1311.0,ORDEN-155433,Venta orden #155433
33564,20231211,26,1,1,1,1,5.0,119.32,596.61,478.0,473.0,ORDEN-155433,Venta orden #155433
33565,20231211,35,1,1,1,1,5.0,76.3,381.48,731.0,726.0,ORDEN-155433,Venta orden #155433
33566,20231211,20,1,1,1,1,1.0,99.32,99.32,1118.0,1117.0,ORDEN-141224,Venta orden #141224
33567,20231211,44,1,1,1,1,5.0,76.88,384.39,7.0,2.0,ORDEN-141224,Venta orden #141224
33568,20231211,63,1,1,1,1,2.0,95.06,190.12,116.0,114.0,ORDEN-141224,Venta orden #141224
33569,20231211,26,1,1,1,1,4.0,107.87,431.5,212.0,208.0,ORDEN-3216,Venta orden #3216
33570,20231211,32,1,1,1,1,4.0,72.45,289.8,143.0,139.0,ORDEN-3216,Venta orden #3216
33571,20231211,50,1,1,1,1,3.0,85.77,257.31,579.0,576.0,ORDEN-3216,Venta orden #3216
33572,20231211,38,1,1,1,1,4.0,97.45,389.78,722.0,718.0,ORDEN-142447,Venta orden #142447
33573,20231211,62,1,1,1,1,2.0,71.3,142.61,1153.0,1151.0,ORDEN-142447,Venta orden #142447
33574,20231211,15,1,1,1,1,1.0,103.35,103.35,1285.0,1284.0,ORDEN-170940,Venta orden #170940
33575,20231211,23,1,1,1,1,4.0,90.04,360.14,1331.0,1327.0,ORDEN-170940,Venta orden #170940
33576,20231211,46,1,1,1,1,4.0,67.89,271.56,1040.0,1036.0,ORDEN-170940,Venta orden #170940
33577,20231211,64,1,1,1,1,4.0,80.85,323.4,978.0,974.0,ORDEN-170940,Venta orden #170940
33578,20231211,27,1,1,1,1,3.0,109.64,328.91,328.0,325.0,ORDEN-99683,Venta orden #99683
33579,20231211,39,1,1,1,1,1.0,91.58,91.58,719.0,718.0,ORDEN-99683,Venta orden #99683
33580,20231211,45,1,1,1,1,1.0,84.8,84.8,548.0,547.0,ORDEN-99683,Venta orden #99683
33581,20231211,47,1,1,1,1,1.0,70.64,70.64,1384.0,1383.0,ORDEN-99683,Venta orden #99683
33582,20231211,51,1,1,1,1,2.0,76.31,152.63,1321.0,1319.0,ORDEN-99683,Venta orden #99683
33583,20231211,7,1,1,1,1,5.0,81.26,406.32,1061.0,1056.0,ORDEN-88864,Venta orden #88864
33584,20231211,14,1,1,1,1,1.0,76.6,76.6,1082.0,1081.0,ORDEN-88864,Venta orden #88864
33585,20231211,21,1,1,1,1,2.0,95.16,190.32,730.0,728.0,ORDEN-88864,Venta orden #88864
33586,20231211,28,1,1,1,1,5.0,97.55,487.77,42.0,37.0,ORDEN-197721,Venta orden #197721
33587,20231211,29,1,1,1,1,4.0,101.74,406.97,1064.0,1060.0,ORDEN-197721,Venta orden #197721
33588,20231211,47,1,1,1,1,2.0,88.97,177.95,1180.0,1178.0,ORDEN-197721,Venta orden #197721
33589,20231211,9,1,1,1,1,5.0,99.8,498.99,1179.0,1174.0,ORDEN-155907,Venta orden #155907
33590,20231211,20,1,1,1,1,3.0,90.77,272.32,928.0,925.0,ORDEN-155907,Venta orden #155907
33591,20231211,51,1,1,1,1,2.0,87.37,174.73,1319.0,1317.0,ORDEN-155907,Venta orden #155907
33592,20231211,55,1,1,1,1,3.0,119.3,357.89,1306.0,1303.0,ORDEN-155907,Venta orden #155907
33593,20231211,11,1,1,1,1,4.0,74.87,299.47,427.0,423.0,ORDEN-28929,Venta orden #28929
33594,20231211,31,1,1,1,1,1.0,112.88,112.88,950.0,949.0,ORDEN-28929,Venta orden #28929
33595,20231211,35,1,1,1,1,2.0,89.64,179.28,524.0,522.0,ORDEN-28929,Venta orden #28929
33596,20231211,53,1,1,1,1,1.0,97.54,97.54,714.0,713.0,ORDEN-28929,Venta orden #28929
33597,20231211,54,1,1,1,1,3.0,109.24,327.73,101.0,98.0,ORDEN-28929,Venta orden #28929
